# Position data for device 150 on 20110429
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
000126.187	0001	26.187	2.791871481	48.87371228	25	4420	0	0	0	0	00:00:00.000	0
000313.137	0003	13.137	2.791941506	48.87363979	15	4420	9.556	0.089	2.971	9.556	00:01:46.950	0.089
000502.110	0005	02.110	2.791777046	48.87339276	15	4420	30.000	0.275	3.259	39.556	00:03:35.923	0.183
000653.177	0006	53.177	2.792013034	48.87365565	25	4420	33.967	0.306	0.158	73.523	00:05:26.990	0.225
000657.127	0006	57.127	2.791883348	48.8736965	15	4420	10.531	2.666	5.769	84.054	00:05:30.940	0.254
000839.357	0008	39.357	2.791938475	48.87367934	25	4420	4.467	0.044	2.622	88.521	00:07:13.170	0.204
000842.967	0008	42.967	2.792019673	48.87360542	10	4420	10.148	2.811	2.949	98.669	00:07:16.780	0.226
001216.200	0012	16.200	2.792059538	48.87372871	25	4420	14.020	0.066	0.058	112.689	00:10:50.013	0.173
001403.190	0014	03.190	2.791937824	48.87372669	25	4420	8.919	0.083	4.619	121.608	00:12:37.003	0.161
001549.177	0015	49.177	2.792227817	48.87369588	25	4420	21.519	0.203	2.109	143.127	00:14:22.990	0.166
001735.150	0017	35.150	2.791876876	48.8737596	25	4420	26.668	0.252	5.507	169.795	00:16:08.963	0.175
001923.160	0019	23.160	2.792137782	48.87361629	25	4420	24.887	0.230	2.828	194.682	00:17:56.973	0.181
001933.100	0019	33.100	2.792139133	48.87352586	15	4420	10.058	1.012	3.139	204.74	00:18:06.913	0.188
002111.470	0021	11.470	2.791963206	48.87376405	25	4420	29.460	0.299	6.152	234.2	00:19:45.283	0.198
002258.193	0022	58.193	2.791923104	48.87365694	25	4420	12.270	0.115	3.208	246.47	00:21:32.006	0.191
002443.177	0024	43.177	2.791987148	48.87367266	15	4420	5.007	0.048	0.628	251.477	00:23:16.990	0.180
002628.203	0026	28.203	2.791959251	48.87357075	15	4420	11.517	0.110	3.190	262.994	00:25:02.016	0.175
002818.220	0028	18.220	2.791721808	48.87364922	25	4420	19.461	0.177	5.789	282.455	00:26:52.033	0.175
002825.993	0028	25.993	2.791866208	48.8736634	25	4420	10.695	1.376	1.067	293.15	00:26:59.806	0.181
080205.297	0802	05.297	2.791916915	48.87360878	50	5597	7.120	0.000	2.978	300.27	08:00:39.110	0.010
080206.230	0802	06.230	2.791916915	48.87360878	0	5597	0.000	0.000	0.000	300.27	08:00:40.043	0.010
080210.243	0802	10.243	2.791916915	48.87360878	25	5597	0.000	0.000	0.000	300.27	08:00:44.056	0.010
080400.517	0804	00.517	2.791858856	48.87358533	25	5597	4.989	0.045	3.557	305.259	08:02:34.330	0.011
080610.183	0806	10.183	2.7908511	48.87271767	50	5597	121.501	0.937	3.344	426.76	08:04:43.996	0.015
080612.793	0806	12.793	2.790931987	48.87280449	25	5597	11.329	4.341	0.164	438.089	08:04:46.606	0.015
080616.830	0806	16.830	2.791009745	48.87290132	25	5597	12.183	3.018	0.141	450.272	08:04:50.643	0.015
080619.777	0806	19.777	2.791093459	48.87298716	15	5597	11.347	3.850	0.171	461.619	08:04:53.590	0.016
080814.043	0808	14.043	2.791776462	48.87367712	25	5597	91.608	0.802	0.174	553.227	08:06:47.856	0.019
081011.387	0810	11.387	2.791821076	48.8735888	25	5597	10.352	0.088	3.052	563.579	08:08:45.200	0.019
081047.997	0810	47.997	2.791793839	48.87365437	10	5597	7.561	0.207	6.209	571.14	08:09:21.810	0.019
081112.830	0811	12.830	2.791773971	48.87372378	10	5597	7.856	0.316	6.232	578.996	08:09:46.643	0.020
081451.127	0814	51.127	2.791843332	48.87368414	25	5597	6.727	0.031	2.840	585.723	08:13:24.940	0.020
081637.167	0816	37.167	2.792072195	48.87352748	25	5597	24.180	0.228	2.887	609.903	08:15:10.980	0.021
081824.097	0818	24.097	2.791901418	48.87361949	25	5597	16.163	0.151	5.964	626.066	08:16:57.910	0.021
081826.807	0818	26.807	2.792037779	48.87358206	10	5597	10.822	3.993	2.566	636.888	08:17:00.620	0.021
082027.067	0820	27.067	2.791708042	48.8744034	25	5597	94.488	0.786	6.212	731.376	08:19:00.880	0.024
082032.097	0820	32.097	2.791666784	48.87431735	25	5597	10.036	1.995	3.227	741.412	08:19:05.910	0.025
082103.100	0821	03.100	2.791849332	48.87371589	15	5597	68.217	2.200	3.088	809.629	08:19:36.913	0.027
082107.020	0821	07.020	2.791883391	48.87368704	25	5597	4.065	1.037	2.934	813.694	08:19:40.833	0.027
082112.013	0821	12.013	2.791923348	48.87366043	25	5597	4.163	0.834	2.880	817.857	08:19:45.826	0.027
082128.037	0821	28.037	2.79206039	48.87373077	15	5597	12.727	0.794	0.334	830.584	08:20:01.850	0.028
082134.990	0821	34.990	2.792067875	48.87377027	15	5597	4.427	0.637	0.034	835.011	08:20:08.803	0.028
082316.453	0823	16.453	2.792037558	48.87387359	25	5597	11.704	0.115	6.231	846.715	08:21:50.266	0.028
082325.830	0823	25.830	2.791937977	48.87379974	10	5597	10.985	1.171	3.377	857.7	08:21:59.643	0.028
082502.213	0825	02.213	2.79184432	48.87367437	25	5597	15.540	0.161	3.274	873.24	08:23:36.026	0.029
082647.137	0826	47.137	2.79184145	48.8737456	25	5597	7.925	0.076	6.276	881.165	08:25:20.950	0.029
082833.157	0828	33.157	2.791813621	48.87362263	15	5597	13.828	0.130	3.182	894.993	08:27:06.970	0.029
083020.190	0830	20.190	2.791705972	48.87371351	25	5597	12.820	0.120	6.075	907.813	08:28:54.003	0.030
083205.157	0832	05.157	2.791962988	48.8738056	15	5597	21.434	0.204	0.462	929.247	08:30:38.970	0.030
083353.157	0833	53.157	2.79294854	48.87342479	15	5597	83.705	0.775	2.710	1012.952	08:32:26.970	0.033
083402.857	0834	02.857	2.792814889	48.87339076	15	5597	10.497	1.082	3.751	1023.449	08:32:36.670	0.033
083542.190	0835	42.190	2.791998226	48.87370753	15	5597	69.429	0.699	5.853	1092.878	08:34:16.003	0.035
083547.830	0835	47.830	2.791920782	48.87362714	15	5597	10.589	1.877	3.311	1103.467	08:34:21.643	0.036
083731.137	0837	31.137	2.792078889	48.87392635	15	5597	35.236	0.341	0.094	1138.703	08:36:04.950	0.037
083733.840	0837	33.840	2.791983095	48.87385005	15	5597	11.012	4.074	3.362	1149.715	08:36:07.653	0.037
083737.850	0837	37.850	2.791990341	48.87373947	15	5597	12.310	3.070	3.130	1162.025	08:36:11.663	0.038
083918.120	0839	18.120	2.79199385	48.87353052	15	5597	23.241	0.232	3.139	1185.266	08:37:51.933	0.038
084106.197	0841	06.197	2.791903853	48.87367016	15	5597	16.872	0.156	6.169	1202.138	08:39:40.010	0.039
084254.180	0842	54.180	2.79223236	48.8737173	15	5597	24.630	0.228	0.893	1226.768	08:41:27.993	0.039
084300.840	0843	00.840	2.792111538	48.87366495	10	5597	10.594	1.591	3.532	1237.362	08:41:34.653	0.040
084439.147	0844	39.147	2.792200992	48.87393636	25	5597	30.889	0.314	0.059	1268.251	08:43:12.960	0.040
084444.113	0844	44.113	2.792120535	48.87384858	10	5597	11.404	2.296	3.304	1279.655	08:43:17.926	0.041
