# Position data for device 145 on 20110424
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
111904.007	1119	04.007	2.780186482	48.86790314	50	3685	0	0	0	0	00:00:00.000	0
111908.970	1119	08.970	2.780227914	48.8678147	25	3685	10.294	2.074	3.061	10.294	00:00:04.963	2.074
111910.920	1119	10.920	2.780287216	48.86790873	25	3685	11.325	5.808	0.108	21.619	00:00:06.913	3.127
111933.333	1119	33.333	2.780310784	48.8680863	10	3685	19.824	0.884	0.023	41.443	00:00:29.326	1.413
111934.887	1119	34.887	2.780322782	48.86812675	5	3685	4.584	2.950	0.051	46.027	00:00:30.880	1.491
112120.047	1121	20.047	2.780354132	48.86816259	25	3685	4.600	0.044	0.150	50.627	00:02:16.040	0.372
112312.057	1123	12.057	2.780224265	48.86788571	25	3685	32.231	0.288	3.222	82.858	00:04:08.050	0.334
112403.363	1124	03.363	2.780955828	48.86817831	25	3685	62.704	1.222	0.408	145.562	00:04:59.356	0.486
112404.377	1124	04.377	2.780739422	48.86814774	10	3685	16.216	15.992	4.027	161.778	00:05:00.370	0.539
112407.883	1124	07.883	2.780573402	48.86810195	10	3685	13.187	3.761	3.701	174.965	00:05:03.876	0.576
112410.873	1124	10.873	2.780444258	48.8680574	10	3685	10.681	3.572	3.605	185.646	00:05:06.866	0.605
112439.893	1124	39.893	2.780405559	48.86808741	5	3685	4.379	0.151	6.064	190.025	00:05:35.886	0.566
112448.923	1124	48.923	2.780408783	48.86812393	5	3685	4.069	0.451	0.015	194.094	00:05:44.916	0.563
112524.907	1125	24.907	2.780376006	48.8681182	5	3685	2.485	0.069	3.921	196.579	00:06:20.900	0.516
112716.050	1127	16.050	2.780862972	48.86802576	25	3685	37.130	0.334	2.404	233.709	00:08:12.043	0.475
112720.887	1127	20.887	2.780747949	48.86796338	15	3685	10.916	2.257	3.449	244.625	00:08:16.880	0.492
112725.873	1127	25.873	2.780580298	48.86794932	15	3685	12.382	2.483	4.260	257.007	00:08:21.866	0.512
