# Position data for device 213 on 20110427
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
100256.990	1002	56.990	2.778725821	48.87069769	50	4810	0	0	0	0	00:00:00.000	0
100257.923	1002	57.923	2.778725821	48.87069769	0	4810	0.000	0.000	0.000	0	00:00:00.933	0.000
100300.903	1003	00.903	2.778522385	48.87066279	25	4810	15.401	5.168	3.937	15.401	00:00:03.913	3.936
100452.573	1004	52.573	2.778706756	48.87057487	25	4810	16.675	0.149	2.790	32.076	00:01:55.583	0.278
100645.050	1006	45.050	2.778665725	48.87046434	25	4810	12.655	0.113	3.206	44.731	00:03:48.060	0.196
100831.297	1008	31.297	2.778919473	48.87041266	25	4810	19.458	0.183	2.432	64.189	00:05:34.307	0.192
100946.150	1009	46.150	2.781466963	48.86969451	25	4810	203.008	2.712	2.589	267.197	00:06:49.160	0.653
100947.100	1009	47.100	2.781241557	48.86956447	25	4810	21.952	23.107	3.435	289.149	00:06:50.110	0.705
100951.300	1009	51.300	2.781224271	48.86946534	25	4810	11.098	2.642	3.172	300.247	00:06:54.310	0.725
100954.233	1009	54.233	2.780733801	48.8698818	15	4810	58.622	19.987	6.081	358.869	00:06:57.243	0.860
100955.400	1009	55.400	2.780327189	48.87020848	15	4810	46.984	40.260	6.069	405.853	00:06:58.410	0.970
100956.300	1009	56.300	2.780033049	48.87043018	15	4810	32.747	36.386	6.055	438.6	00:06:59.310	1.046
101022.333	1010	22.333	2.778887316	48.87060347	10	4810	86.123	3.308	5.425	524.723	00:07:25.343	1.178
101032.540	1010	32.540	2.778852646	48.87060059	10	4810	2.560	0.251	4.269	527.283	00:07:35.550	1.157
101122.350	1011	22.350	2.778345244	48.87063251	100	4810	37.342	0.750	5.057	564.625	00:08:25.360	1.117
101123.313	1011	23.313	2.778495505	48.87071215	50	4810	14.129	14.672	0.319	578.754	00:08:26.323	1.143
101205.237	1012	05.237	2.778138388	48.87098172	15	4810	39.792	0.949	6.055	618.546	00:09:08.247	1.128
101208.350	1012	08.350	2.778245914	48.87155174	15	4810	63.884	20.522	0.033	682.43	00:09:11.360	1.238
101209.413	1012	09.413	2.778308695	48.87194769	25	4810	44.276	41.652	0.028	726.706	00:09:12.423	1.315
101212.273	1012	12.273	2.777278302	48.87322252	15	4810	160.627	56.163	6.141	887.333	00:09:15.283	1.598
101213.347	1012	13.347	2.776831312	48.87369521	15	4810	61.936	57.669	6.116	949.269	00:09:16.357	1.706
101214.400	1012	14.400	2.776508014	48.8741089	15	4810	51.748	49.143	6.145	1001.017	00:09:17.410	1.796
101215.360	1012	15.360	2.776214285	48.87450538	15	4810	49.066	51.110	6.151	1050.083	00:09:18.370	1.881
101358.570	1013	58.570	2.778110747	48.87267621	25	4810	246.350	2.387	2.960	1296.433	00:11:01.580	1.960
101401.533	1014	01.533	2.778042996	48.8727933	25	4810	13.936	4.703	6.181	1310.369	00:11:04.543	1.972
101404.557	1014	04.557	2.778019373	48.87291263	25	4810	13.384	4.426	6.248	1323.753	00:11:07.567	1.983
101522.700	1015	22.700	2.776223284	48.87213904	25	4810	157.212	2.012	3.531	1480.965	00:12:25.710	1.986
101558.603	1015	58.603	2.776519035	48.87220835	5	4810	22.997	0.641	0.646	1503.962	00:13:01.613	1.924
101631.243	1016	31.243	2.776865015	48.87227471	10	4810	26.399	0.809	0.744	1530.361	00:13:34.253	1.879
101635.317	1016	35.317	2.776879043	48.87228692	10	4810	1.703	0.418	0.200	1532.064	00:13:38.327	1.872
101823.607	1018	23.607	2.775919034	48.87159608	15	4810	104.162	0.962	3.381	1636.226	00:15:26.617	1.766
102011.540	1020	11.540	2.775339986	48.87162593	25	4810	42.551	0.394	4.997	1678.777	00:17:14.550	1.623
102153.490	1021	53.490	2.774365825	48.8715668	15	4810	71.670	0.703	4.380	1750.447	00:18:56.500	1.540
102259.360	1022	59.360	2.7743584	48.87155414	5	4810	1.509	0.023	3.244	1751.956	00:20:02.370	1.457
102316.460	1023	16.460	2.774346895	48.87153624	5	4810	2.162	0.126	3.254	1754.118	00:20:19.470	1.438
102352.360	1023	52.360	2.7744054	48.87151874	5	4810	4.707	0.131	2.610	1758.825	00:20:55.370	1.401
102428.360	1024	28.360	2.774104706	48.8713951	5	4810	25.969	0.721	3.546	1784.794	00:21:31.370	1.382
102431.390	1024	31.390	2.7740717	48.87136832	10	4810	3.836	1.266	3.355	1788.63	00:21:34.400	1.382
102435.327	1024	35.327	2.774032325	48.87133632	10	4810	4.581	1.164	3.355	1793.211	00:21:38.337	1.381
102439.350	1024	39.350	2.773994887	48.8713044	10	4810	4.486	1.115	3.345	1797.697	00:21:42.360	1.380
102618.663	1026	18.663	2.773593125	48.8706912	25	4810	74.280	0.748	3.256	1871.977	00:23:21.673	1.336
102625.333	1026	25.333	2.773674029	48.87071934	10	4810	6.703	1.005	0.467	1878.68	00:23:28.343	1.334
102628.343	1026	28.343	2.773717175	48.8707471	10	4810	4.419	1.468	0.266	1883.099	00:23:31.353	1.334
102803.583	1028	03.583	2.772781	48.87047064	15	4810	75.163	0.789	3.676	1958.262	00:25:06.593	1.300
102949.970	1029	49.970	2.772801238	48.87067047	25	4810	22.274	0.209	0.018	1980.536	00:26:52.980	1.228
103138.637	1031	38.637	2.773849408	48.87115136	15	4810	93.580	0.861	0.366	2074.116	00:28:41.647	1.205
103323.700	1033	23.700	2.773286984	48.87188096	25	4810	91.007	0.866	6.148	2165.123	00:30:26.710	1.185
103511.587	1035	11.587	2.772096564	48.87240616	25	4810	104.964	0.973	5.902	2270.087	00:32:14.597	1.173
103521.580	1035	21.580	2.772227251	48.8723461	10	4810	11.674	1.168	2.774	2281.761	00:32:24.590	1.173
103659.847	1036	59.847	2.772185619	48.87245688	15	4810	12.693	0.129	6.217	2294.454	00:34:02.857	1.123
103730.387	1037	30.387	2.77196483	48.87237756	10	4810	18.424	0.603	3.599	2312.878	00:34:33.397	1.116
103842.270	1038	42.270	2.772023293	48.87240059	10	4810	4.990	0.069	0.422	2317.868	00:35:45.280	1.080
103854.317	1038	54.317	2.772021926	48.87239536	5	4810	0.590	0.049	3.188	2318.458	00:35:57.327	1.075
104039.657	1040	39.657	2.772927946	48.87227398	25	4810	67.733	0.643	2.220	2386.191	00:37:42.667	1.055
104224.097	1042	24.097	2.773652829	48.87195801	25	4810	63.679	0.610	2.757	2449.87	00:39:27.107	1.035
104226.040	1042	26.040	2.773535262	48.87202135	25	4810	11.127	5.727	5.967	2460.997	00:39:29.050	1.039
104230.203	1042	30.203	2.773477314	48.8721138	10	4810	11.124	2.672	6.173	2472.121	00:39:33.213	1.042
104412.537	1044	12.537	2.772981647	48.87279799	15	4810	84.315	0.824	6.155	2556.436	00:41:15.547	1.033
104601.827	1046	01.827	2.773248479	48.87266505	25	4810	24.510	0.224	2.800	2580.946	00:43:04.837	0.998
104752.567	1047	52.567	2.773431772	48.8732326	25	4810	64.534	0.583	0.057	2645.48	00:44:55.577	0.981
104755.503	1047	55.503	2.773475692	48.87313917	15	4810	10.878	3.705	3.058	2656.358	00:44:58.513	0.984
104938.563	1049	38.563	2.773480938	48.87338867	15	4810	27.752	0.269	0.004	2684.11	00:46:41.573	0.958
105126.543	1051	26.543	2.773014235	48.87354805	25	4810	38.512	0.357	5.803	2722.622	00:48:29.553	0.936
105316.553	1053	16.553	2.772966741	48.87369835	15	4810	17.074	0.155	6.227	2739.696	00:50:19.563	0.907
105319.273	1053	19.273	2.773052815	48.87362494	15	4810	10.316	3.793	2.936	2750.012	00:50:22.283	0.910
105525.527	1055	25.527	2.7726006	48.8737019	100	4810	34.216	0.271	5.475	2784.228	00:52:28.537	0.884
112444.163	1124	44.163	2.773543109	48.87371522	25	4810	69.062	0.039	1.492	2853.29	01:21:47.173	0.581
112446.143	1124	46.143	2.773543344	48.8736243	25	4810	10.112	5.107	3.141	2863.402	01:21:49.153	0.583
112448.143	1124	48.143	2.773574829	48.87351543	25	4810	12.326	6.163	3.090	2875.728	01:21:51.153	0.586
112452.160	1124	52.160	2.7734425	48.87344341	15	4810	12.575	3.130	3.457	2888.303	01:21:55.170	0.588
112632.433	1126	32.433	2.77273694	48.87354689	25	4810	52.953	0.528	5.402	2941.256	01:23:35.443	0.586
113034.627	1130	34.627	2.773746702	48.87360142	15	4810	74.221	0.306	1.277	3015.477	01:27:37.637	0.574
113110.323	1131	10.323	2.774091408	48.87369292	5	4810	27.226	0.763	0.591	3042.703	01:28:13.333	0.575
113117.343	1131	17.343	2.77412159	48.87372618	5	4810	4.310	0.614	0.160	3047.013	01:28:20.353	0.575
113137.267	1131	37.267	2.774266458	48.87369183	5	4810	11.279	0.566	2.497	3058.292	01:28:40.277	0.575
113141.303	1131	41.303	2.774305444	48.87365152	10	4810	5.316	1.317	2.971	3063.608	01:28:44.313	0.575
113144.263	1131	44.263	2.774330609	48.87361815	5	4810	4.144	1.400	3.008	3067.752	01:28:47.273	0.576
113400.543	1134	00.543	2.77446539	48.87352495	200	4810	14.316	0.105	2.890	3082.068	01:31:03.553	0.564
113404.600	1134	04.600	2.774364174	48.87342844	15	4810	13.046	3.216	3.326	3095.114	01:31:07.610	0.566
113424.340	1134	24.340	2.774380416	48.87347646	5	4810	5.472	0.277	0.060	3100.586	01:31:27.350	0.565
113539.367	1135	39.367	2.774414889	48.87350039	5	4810	3.669	0.049	0.251	3104.255	01:32:42.377	0.558
113602.353	1136	02.353	2.774422091	48.87349466	5	4810	0.827	0.036	2.922	3105.082	01:33:05.363	0.556
113714.363	1137	14.363	2.774371382	48.87344451	5	4810	6.701	0.093	3.320	3111.783	01:34:17.373	0.550
113717.307	1137	17.307	2.774346414	48.8734122	10	4810	4.032	1.370	3.278	3115.815	01:34:20.317	0.550
113721.323	1137	21.323	2.774332762	48.87337604	10	4810	4.144	1.032	3.209	3119.959	01:34:24.333	0.551
113916.527	1139	16.527	2.774027889	48.87296429	15	4810	50.950	0.442	3.272	3170.909	01:36:19.537	0.549
113922.323	1139	22.323	2.773887812	48.87300405	15	4810	11.174	1.928	5.725	3182.083	01:36:25.333	0.550
114138.703	1141	38.703	2.77454896	48.87241042	100	4810	81.884	0.600	2.947	3263.967	01:38:41.713	0.551
114352.013	1143	52.013	2.774133432	48.87313981	100	4810	86.645	0.650	6.182	3350.612	01:40:55.023	0.553
114627.247	1146	27.247	2.774209628	48.87418962	100	4810	116.892	0.753	0.013	3467.504	01:43:30.257	0.558
114811.363	1148	11.363	2.774956987	48.87339823	25	4810	103.656	0.996	2.975	3571.16	01:45:14.373	0.566
115025.630	1150	25.630	2.774923719	48.87305937	50	4810	37.766	0.281	3.159	3608.926	01:47:28.640	0.560
115033.560	1150	33.560	2.774580275	48.87359979	25	4810	65.158	8.217	6.171	3674.084	01:47:36.570	0.569
115235.817	1152	35.817	2.774070298	48.87386466	50	4810	47.577	0.389	5.953	3721.661	01:49:38.827	0.566
121143.373	1211	43.373	2.774045448	48.87311438	100	4810	83.465	0.073	3.147	3805.126	02:08:46.383	0.492
121147.270	1211	47.270	2.77355475	48.87406958	15	4810	112.153	28.779	6.192	3917.279	02:08:50.280	0.507
121208.403	1212	08.403	2.774373452	48.873603	15	4810	79.309	3.753	2.839	3996.588	02:09:11.413	0.516
121213.393	1212	13.393	2.774326969	48.87363047	15	4810	4.575	0.917	5.991	4001.163	02:09:16.403	0.516
121217.327	1212	17.327	2.774390933	48.87365335	10	4810	5.332	1.355	0.462	4006.495	02:09:20.337	0.516
121357.603	1213	57.603	2.775176592	48.87437778	25	4810	99.016	0.987	0.192	4105.511	02:11:00.613	0.522
121403.410	1214	03.410	2.77528442	48.87428229	10	4810	13.236	2.279	2.943	4118.747	02:11:06.420	0.524
121406.423	1214	06.423	2.775322746	48.87419036	10	4810	10.603	3.519	3.067	4129.35	02:11:09.433	0.525
