# Position data for device 163 on 20110427
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
094830.570	0948	30.570	2.775778574	48.87223969	200	5285	0	0	0	0	00:00:00.000	0
094831.530	0948	31.530	2.775778574	48.87223969	0	5285	0.000	0.000	3.142	0	00:00:00.960	0.000
094832.530	0948	32.530	2.775778574	48.87223969	0	5285	0.000	0.000	3.142	0	00:00:01.960	0.000
094922.550	0949	22.550	2.777323785	48.87200838	25	5285	116.088	2.321	2.275	116.088	00:00:51.980	2.233
094929.517	0949	29.517	2.777244304	48.87200773	15	5285	5.823	0.836	4.666	121.911	00:00:58.947	2.068
094958.403	0949	58.403	2.777410178	48.8722156	5	5285	26.118	0.904	0.140	148.029	00:01:27.833	1.685
095034.400	0950	34.400	2.777303288	48.87222063	5	5285	7.851	0.218	4.973	155.88	00:02:03.830	1.259
095040.493	0950	40.493	2.7772925	48.87226174	5	5285	4.640	0.762	6.237	160.52	00:02:09.923	1.236
095041.440	0950	41.440	2.777291874	48.87227412	5	5285	1.378	1.455	6.274	161.898	00:02:10.870	1.237
095045.417	0950	45.417	2.77729104	48.87231347	5	5285	4.377	1.101	6.279	166.275	00:02:14.847	1.233
095227.607	0952	27.607	2.776637121	48.87251322	15	5285	52.806	0.517	5.758	219.081	00:03:57.037	0.924
095415.937	0954	15.937	2.776334546	48.87257442	10	5285	23.188	0.214	5.564	242.269	00:05:45.367	0.701
095451.453	0954	51.453	2.776400502	48.87262377	10	5285	7.312	0.206	0.232	249.581	00:06:20.883	0.655
095536.417	0955	36.417	2.776381677	48.87259807	10	5285	3.174	0.071	3.271	252.755	00:07:05.847	0.594
095612.437	0956	12.437	2.776329878	48.87257733	5	5285	4.441	0.123	3.558	257.196	00:07:41.867	0.557
095648.473	0956	48.473	2.77627615	48.87254492	5	5285	5.337	0.148	3.427	262.533	00:08:17.903	0.527
095706.420	0957	06.420	2.776285276	48.87252835	5	5285	1.960	0.109	3.044	264.493	00:08:35.850	0.513
095836.443	0958	36.443	2.776297248	48.87255914	15	5285	3.535	0.039	0.069	268.028	00:10:05.873	0.442
095912.577	0959	12.577	2.775915854	48.87252114	5	5285	28.258	0.782	4.199	296.286	00:10:42.007	0.461
095916.443	0959	16.443	2.775855038	48.87251221	5	5285	4.565	1.181	4.020	300.851	00:10:45.873	0.466
095919.463	0959	19.463	2.775795976	48.87251022	5	5285	4.332	1.434	4.524	305.183	00:10:48.893	0.470
095922.453	0959	22.453	2.775739544	48.87251556	5	5285	4.177	1.397	5.203	309.36	00:10:51.883	0.475
095944.423	0959	44.423	2.775534159	48.87257934	5	5285	16.635	0.757	5.765	325.995	00:11:13.853	0.484
