# Position data for device 27 on 20110427
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
084030.003	0840	30.003	2.777737738	48.87208151	50	4718	0	0	0	0	00:00:00.000	0
084030.967	0840	30.967	2.777737738	48.87208151	0	4718	0.000	0.000	0.000	0	00:00:00.964	0.000
084033.410	0840	33.410	2.777554629	48.87199139	25	4718	16.745	6.854	3.486	16.745	00:00:03.407	4.915
084041.977	0840	41.977	2.777540746	48.87205088	10	4718	6.694	0.781	6.242	23.439	00:00:11.974	1.957
084222.433	0842	22.433	2.777752772	48.87315207	15	4718	123.454	1.229	0.034	146.893	00:01:52.430	1.307
084420.197	0844	20.197	2.778716743	48.87348385	25	4718	79.678	0.677	0.477	226.571	00:03:50.194	0.984
084437.983	0844	37.983	2.778089024	48.87400665	50	4718	74.131	4.168	6.072	300.702	00:04:07.980	1.213
084439.010	0844	39.010	2.778238084	48.87396823	50	4718	11.726	11.418	2.536	312.428	00:04:09.007	1.255
084446.040	0844	46.040	2.778225199	48.87386992	15	4718	10.975	1.561	3.165	323.403	00:04:16.037	1.263
084514.403	0845	14.403	2.778162093	48.87382992	10	4718	6.416	0.226	3.416	329.819	00:04:44.400	1.160
084549.187	0845	49.187	2.778062491	48.87370954	15	4718	15.248	0.438	3.288	345.067	00:05:19.184	1.081
084558.123	0845	58.123	2.778023698	48.87367632	15	4718	4.661	0.522	3.347	349.728	00:05:28.120	1.066
084625.063	0846	25.063	2.77794815	48.87352059	10	4718	18.183	0.675	3.228	367.911	00:05:55.060	1.036
084701.037	0847	01.037	2.777919307	48.87348181	10	4718	4.803	0.134	3.273	372.714	00:06:31.034	0.953
084718.977	0847	18.977	2.777943337	48.87346767	15	4718	2.361	0.132	2.848	375.075	00:06:48.974	0.917
084721.007	0847	21.007	2.77794889	48.87346694	15	4718	0.415	0.204	2.207	375.49	00:06:51.004	0.914
084757.010	0847	57.010	2.778009488	48.87347018	10	4718	4.454	0.124	1.279	379.944	00:07:27.007	0.850
085059.020	0850	59.020	2.778998065	48.87362805	100	4718	74.519	0.409	0.840	454.463	00:10:29.017	0.722
085101.003	0851	01.003	2.7788401	48.87367325	50	4718	12.617	6.363	5.726	467.08	00:10:31.000	0.740
085231.947	0852	31.947	2.77760023	48.87374877	200	4718	91.217	1.003	5.041	558.297	00:12:01.944	0.773
090343.617	0903	43.617	2.778294655	48.87357687	50	4718	54.346	0.081	2.518	612.643	00:23:13.614	0.440
090349.530	0903	49.530	2.777902412	48.87329863	25	4718	42.229	7.142	3.387	654.872	00:23:19.527	0.468
090352.520	0903	52.520	2.777798253	48.87323565	10	4718	10.358	3.464	3.427	665.23	00:23:22.517	0.474
090529.787	0905	29.787	2.777868121	48.87318961	15	4718	7.240	0.074	2.878	672.47	00:24:59.784	0.448
090717.293	0907	17.293	2.778049252	48.87293784	25	4718	30.986	0.288	3.015	703.456	00:26:47.290	0.438
090725.177	0907	25.177	2.777920663	48.87297424	10	4718	10.253	1.300	5.723	713.709	00:26:55.174	0.442
090905.057	0909	05.057	2.7779543	48.8731622	15	4718	21.049	0.211	0.032	734.758	00:28:35.054	0.428
090909.120	0909	09.120	2.777813454	48.87312804	10	4718	10.995	2.706	3.773	745.753	00:28:39.117	0.434
090941.023	0909	41.023	2.777742902	48.87308856	5	4718	6.782	0.213	3.449	752.535	00:29:11.020	0.430
091012.050	0910	12.050	2.777943518	48.87320881	10	4718	19.871	0.640	0.288	772.406	00:29:42.047	0.433
091015.037	0910	15.037	2.777992525	48.87322648	10	4718	4.093	1.370	0.458	776.499	00:29:45.034	0.435
091018.057	0910	18.057	2.778041893	48.87324482	10	4718	4.152	1.375	0.446	780.651	00:29:48.054	0.437
091022.043	0910	22.043	2.778098275	48.8732731	5	4718	5.192	1.303	0.340	785.843	00:29:52.040	0.439
091158.247	0911	58.247	2.779069347	48.87326902	15	4718	71.140	0.739	1.595	856.983	00:31:28.244	0.454
091347.260	0913	47.260	2.779352568	48.87315221	15	4718	24.480	0.225	2.735	881.463	00:33:17.257	0.441
091541.297	0915	41.297	2.779378791	48.87340639	15	4718	28.335	0.248	0.018	909.798	00:35:11.294	0.431
091550.073	0915	50.073	2.779498334	48.87334182	15	4718	11.325	1.290	2.824	921.123	00:35:20.070	0.434
091731.227	0917	31.227	2.779135888	48.87367627	25	4718	45.701	0.452	6.093	966.824	00:37:01.224	0.435
091923.320	0919	23.320	2.779460534	48.87318022	15	4718	60.078	0.536	3.026	1026.902	00:38:53.317	0.440
092039.747	0920	39.747	2.778697188	48.87336382	25	4718	59.533	0.779	5.647	1086.435	00:40:09.744	0.451
092045.033	0920	45.033	2.77884155	48.87336363	15	4718	10.576	2.001	1.578	1097.011	00:40:15.030	0.454
092050.067	0920	50.067	2.778984546	48.87337581	15	4718	10.563	2.098	1.124	1107.574	00:40:20.064	0.458
092116.077	0921	16.077	2.779945369	48.87328647	15	4718	71.086	2.733	2.053	1178.66	00:40:46.074	0.482
092120.057	0921	20.057	2.779868423	48.87327365	10	4718	5.814	1.461	3.959	1184.474	00:40:50.054	0.483
092122.060	0921	22.060	2.779770517	48.87328639	10	4718	7.311	3.650	5.344	1191.785	00:40:52.057	0.486
092124.040	0921	24.040	2.779690014	48.87329713	10	4718	6.017	3.039	5.356	1197.802	00:40:54.037	0.488
092126.067	0921	26.067	2.779624292	48.87330414	10	4718	4.877	2.406	5.253	1202.679	00:40:56.064	0.490
092146.070	0921	46.070	2.778969137	48.87339882	10	4718	49.137	2.456	5.395	1251.816	00:41:16.067	0.506
092149.047	0921	49.047	2.778910504	48.87340923	10	4718	4.449	1.494	5.497	1256.265	00:41:19.044	0.507
092153.083	0921	53.083	2.77884701	48.87341816	10	4718	4.756	1.178	5.382	1261.021	00:41:23.080	0.508
092334.257	0923	34.257	2.77901686	48.87335287	15	4718	14.407	0.142	2.708	1275.428	00:43:04.254	0.494
092523.430	0925	23.430	2.779627273	48.87322226	25	4718	47.018	0.431	2.449	1322.446	00:44:53.427	0.491
092717.260	0927	17.260	2.779016643	48.87331655	15	4718	45.946	0.404	5.428	1368.392	00:46:47.257	0.487
092915.273	0929	15.273	2.778789184	48.87331219	25	4718	16.670	0.141	4.605	1385.062	00:48:45.270	0.473
092924.227	0929	24.227	2.778795644	48.87340337	15	4718	10.152	1.134	0.013	1395.214	00:48:54.224	0.475
093109.443	0931	09.443	2.779145521	48.87320078	25	4718	34.127	0.324	2.844	1429.341	00:50:39.440	0.470
093301.220	0933	01.220	2.779059183	48.87324063	15	4718	7.723	0.069	5.916	1437.064	00:52:31.217	0.456
093453.453	0934	53.453	2.778875509	48.87342011	25	4718	24.073	0.214	6.103	1461.137	00:54:23.450	0.448
093936.120	0939	36.120	2.778960944	48.87342125	15	4718	6.260	0.022	1.496	1467.397	00:59:06.117	0.414
094142.297	0941	42.297	2.780601851	48.87353874	200	4718	120.917	0.958	1.189	1588.314	01:01:12.294	0.433
094346.467	0943	46.467	2.778878351	48.87337465	15	4718	127.572	1.027	4.220	1715.886	01:03:16.464	0.452
094552.270	0945	52.270	2.77932318	48.87354598	25	4718	37.749	0.300	0.433	1753.635	01:05:22.267	0.447
094556.260	0945	56.260	2.779455803	48.87360647	25	4718	11.818	2.962	0.372	1765.453	01:05:26.257	0.450
095015.317	0950	15.317	2.778954252	48.87361441	25	4718	36.753	0.142	4.801	1802.206	01:09:45.314	0.431
095227.290	0952	27.290	2.779340053	48.87292792	25	4718	81.414	0.617	3.042	1883.62	01:11:57.287	0.436
095417.350	0954	17.350	2.779053721	48.87300561	25	4718	22.686	0.206	5.704	1906.306	01:13:47.347	0.431
095611.327	0956	11.327	2.78043993	48.87279118	15	4718	104.314	0.915	2.289	2010.62	01:15:41.324	0.443
095619.127	0956	19.127	2.780509911	48.87270402	15	4718	10.966	1.406	3.000	2021.586	01:15:49.124	0.444
095811.267	0958	11.267	2.779025503	48.87223898	25	4718	120.419	1.074	3.655	2142.005	01:17:41.264	0.460
100005.313	1000	05.313	2.77943656	48.87288779	25	4718	78.191	0.686	0.112	2220.196	01:19:35.310	0.465
100212.557	1002	12.557	2.778404567	48.8734164	25	4718	95.771	0.753	5.949	2315.967	01:21:42.554	0.472
100431.327	1004	31.327	2.777875507	48.87292486	100	4718	67.013	0.483	3.330	2382.98	01:24:01.324	0.473
100434.253	1004	34.253	2.777926986	48.87321863	25	4718	32.890	11.241	0.031	2415.87	01:24:04.250	0.479
100440.143	1004	40.143	2.777775731	48.87316855	15	4718	12.402	2.106	3.634	2428.272	01:24:10.140	0.481
100616.457	1006	16.457	2.776660342	48.87283364	15	4718	89.801	0.932	3.675	2518.073	01:25:46.454	0.489
100652.110	1006	52.110	2.776534309	48.87283637	5	4718	9.238	0.259	4.834	2527.311	01:26:22.107	0.488
100659.147	1006	59.147	2.776471226	48.87280997	5	4718	5.475	0.778	3.542	2532.786	01:26:29.144	0.488
100702.100	1007	02.100	2.776430357	48.8727701	5	4718	5.350	1.812	3.321	2538.136	01:26:32.097	0.489
100728.187	1007	28.187	2.776118403	48.87254187	5	4718	34.155	1.309	3.379	2572.291	01:26:58.184	0.493
100732.100	1007	32.100	2.77606708	48.872517	5	4718	4.668	1.193	3.492	2576.959	01:27:02.097	0.493
100736.123	1007	36.123	2.776016024	48.87249178	10	4718	4.675	1.162	3.485	2581.634	01:27:06.120	0.494
100804.127	1008	04.127	2.775698122	48.87240457	10	4718	25.228	0.901	3.714	2606.862	01:27:34.124	0.496
100812.120	1008	12.120	2.775647583	48.87242996	10	4718	4.656	0.583	5.945	2611.518	01:27:42.117	0.496
100835.113	1008	35.113	2.775145793	48.87244776	5	4718	36.814	1.601	4.910	2648.332	01:28:05.110	0.501
100839.167	1008	39.167	2.775078129	48.87243535	10	4718	5.146	1.269	3.909	2653.478	01:28:09.164	0.502
100843.120	1008	43.120	2.775015918	48.87241823	10	4718	4.939	1.249	3.713	2658.417	01:28:13.117	0.502
