# Position data for device 221 on 20110425
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
111419.263	1114	19.263	2.777773842	48.86695863	25	3966	0	0	0	0	00:00:00.000	0
111420.160	1114	20.160	2.777773842	48.86695863	15	3966	0.000	0.000	3.142	0	00:00:00.897	0.000
111426.037	1114	26.037	2.777614748	48.86698352	25	3966	11.981	2.039	5.452	11.981	00:00:06.774	1.769
111431.020	1114	31.020	2.777614748	48.86698352	25	3966	0.000	0.000	0.000	11.981	00:00:11.757	1.019
111439.077	1114	39.077	2.777593914	48.86688449	15	3966	11.119	1.380	3.178	23.1	00:00:19.814	1.166
111507.163	1115	07.163	2.777555964	48.86678983	15	3966	10.889	0.388	3.210	33.989	00:00:47.900	0.710
111553.027	1115	53.027	2.777760894	48.8669633	50	3966	24.447	0.533	0.200	58.436	00:01:33.764	0.623
111554.033	1115	54.033	2.77762303	48.86685877	25	3966	15.401	15.309	3.364	73.837	00:01:34.770	0.779
111558.027	1115	58.027	2.777565003	48.8667919	15	3966	8.567	2.145	3.289	82.404	00:01:38.764	0.834
111629.133	1116	29.133	2.777487389	48.86667437	10	3966	14.255	0.458	3.254	96.659	00:02:09.870	0.744
111637.077	1116	37.077	2.777476773	48.8666637	10	3966	1.419	0.179	3.310	98.078	00:02:17.814	0.712
111828.370	1118	28.370	2.775712647	48.86685714	15	3966	131.031	1.177	5.281	229.109	00:04:09.107	0.920
112023.070	1120	23.070	2.774138122	48.86829082	15	3966	196.806	1.716	6.096	425.915	00:06:03.807	1.171
112212.083	1122	12.083	2.772552478	48.86815138	15	3966	117.203	1.075	4.241	543.118	00:07:52.820	1.149
112220.787	1122	20.787	2.772601324	48.86806052	10	3966	10.720	1.232	3.049	553.838	00:08:01.524	1.150
112403.050	1124	03.050	2.772818745	48.86811345	25	3966	16.982	0.166	0.617	570.82	00:09:43.787	0.978
112405.097	1124	05.097	2.772663839	48.86807725	10	3966	12.042	5.883	3.778	582.862	00:09:45.834	0.995
112550.110	1125	50.110	2.773608147	48.86840489	25	3966	78.195	0.745	0.462	661.057	00:11:30.847	0.957
112741.117	1127	41.117	2.775583047	48.86691397	15	3966	220.072	1.983	2.918	881.129	00:13:21.854	1.099
112743.810	1127	43.810	2.775688198	48.86685277	15	3966	10.280	3.817	2.855	891.409	00:13:24.547	1.108
112750.833	1127	50.833	2.775806566	48.86676944	10	3966	12.693	1.807	2.903	904.102	00:13:31.570	1.114
112928.153	1129	28.153	2.778290942	48.86644415	25	3966	185.585	1.907	2.225	1089.687	00:15:08.890	1.199
113121.437	1131	21.437	2.778554767	48.86596472	25	3966	56.717	0.501	3.048	1146.404	00:17:02.174	1.122
113125.827	1131	25.827	2.778420434	48.86594087	15	3966	10.194	2.322	3.907	1156.598	00:17:06.564	1.127
113130.777	1131	30.777	2.778277077	48.86591626	15	3966	10.854	2.193	3.923	1167.452	00:17:11.514	1.132
113314.163	1133	14.163	2.777084459	48.86507828	25	3966	127.756	1.236	3.378	1295.208	00:18:54.900	1.141
113500.167	1135	00.167	2.777592256	48.86581085	25	3966	89.568	0.845	0.118	1384.776	00:20:40.904	1.116
113504.140	1135	04.140	2.777747259	48.86588443	15	3966	13.998	3.523	0.345	1398.774	00:20:44.877	1.124
113509.883	1135	09.883	2.777882413	48.86591556	10	3966	10.490	1.827	0.637	1409.264	00:20:50.620	1.127
113652.207	1136	52.207	2.777223994	48.86662034	15	3966	92.040	0.899	6.125	1501.304	00:22:32.944	1.110
113844.957	1138	44.957	2.778085047	48.86718459	15	3966	88.984	0.789	0.256	1590.288	00:24:25.694	1.085
113905.860	1139	05.860	2.777935791	48.86699421	10	3966	23.831	1.140	3.275	1614.119	00:24:46.597	1.086
113911.760	1139	11.760	2.777994417	48.86700114	5	3966	4.364	0.740	0.967	1618.483	00:24:52.497	1.084
113915.810	1139	15.810	2.778052339	48.86702509	5	3966	5.010	1.237	0.393	1623.493	00:24:56.547	1.085
114549.783	1145	49.783	2.777898629	48.86739013	25	3966	42.132	0.107	6.211	1665.625	00:31:30.520	0.881
114555.730	1145	55.730	2.777896753	48.86730012	25	3966	10.012	1.684	3.145	1675.637	00:31:36.467	0.884
114756.047	1147	56.047	2.778168528	48.86724089	25	3966	20.973	0.174	2.474	1696.61	00:33:36.784	0.841
114944.030	1149	44.030	2.777609529	48.86759998	25	3966	57.205	0.530	6.021	1753.815	00:35:24.767	0.825
114952.530	1149	52.530	2.77754629	48.86768213	15	3966	10.244	1.205	6.151	1764.059	00:35:33.267	0.827
115133.803	1151	33.803	2.778056149	48.86811194	15	3966	60.667	0.599	0.202	1824.726	00:37:14.540	0.817
115142.530	1151	42.530	2.777964767	48.86803523	10	3966	10.845	1.243	3.344	1835.571	00:37:23.267	0.818
115322.813	1153	22.813	2.778047789	48.86798368	15	3966	8.359	0.083	2.871	1843.93	00:39:03.550	0.787
115507.830	1155	07.830	2.777836884	48.86784066	15	3966	22.176	0.211	3.390	1866.106	00:40:48.567	0.762
115649.860	1156	49.860	2.777867959	48.86796609	25	3966	14.135	0.139	0.043	1880.241	00:42:30.597	0.737
115652.790	1156	52.790	2.777734111	48.86799433	15	3966	10.297	3.514	5.598	1890.538	00:42:33.527	0.740
115653.823	1156	53.823	2.777802628	48.86788842	15	3966	12.804	12.395	3.031	1903.342	00:42:34.560	0.745
115840.033	1158	40.033	2.777702266	48.86810992	15	3966	25.709	0.242	6.205	1929.051	00:44:20.770	0.725
121251.057	1212	51.057	2.777887091	48.86792727	50	4076	24.414	0.029	2.969	1953.465	00:58:31.794	0.556
121251.993	1212	51.993	2.777887091	48.86792727	15	4076	0.000	0.000	0.000	1953.465	00:58:32.730	0.556
121253.030	1212	53.030	2.777887091	48.86792727	15	4076	0.000	0.000	0.000	1953.465	00:58:33.767	0.556
121254.077	1212	54.077	2.777978128	48.86785665	15	4076	10.304	9.841	2.923	1963.769	00:58:34.814	0.559
121425.280	1214	25.280	2.778327201	48.86799923	25	4076	30.092	0.330	0.400	1993.861	01:00:06.017	0.553
121431.247	1214	31.247	2.778194698	48.86794828	10	4076	11.241	1.884	3.563	2005.102	01:00:11.984	0.555
121501.127	1215	01.127	2.777977442	48.86784083	5	4076	19.904	0.666	3.477	2025.006	01:00:41.864	0.556
121507.867	1215	07.867	2.777918937	48.86784792	10	4076	4.358	0.647	5.325	2029.364	01:00:48.604	0.556
121536.907	1215	36.907	2.777867407	48.86786738	10	4076	4.352	0.150	5.855	2033.716	01:01:17.644	0.553
121649.887	1216	49.887	2.777871787	48.86785508	5	4076	1.405	0.019	3.080	2035.121	01:02:30.624	0.543
121835.140	1218	35.140	2.778096619	48.867823	25	4076	16.854	0.160	2.262	2051.975	01:04:15.877	0.532
121841.047	1218	41.047	2.777990084	48.86788345	10	4076	10.302	1.744	5.988	2062.277	01:04:21.784	0.534
122021.413	1220	21.413	2.778213344	48.8679425	15	4076	17.626	0.176	0.578	2079.903	01:06:02.150	0.525
122029.937	1220	29.937	2.778113917	48.86787456	10	4076	10.496	1.231	3.389	2090.399	01:06:10.674	0.526
122207.287	1222	07.287	2.777800469	48.86773467	25	4076	27.739	0.285	3.510	2118.138	01:07:48.024	0.521
122211.260	1222	11.260	2.777845265	48.86783075	10	4076	11.179	2.814	0.080	2129.317	01:07:51.997	0.523
122352.293	1223	52.293	2.777928249	48.8679698	15	4076	16.617	0.164	0.103	2145.934	01:09:33.030	0.514
122358.943	1223	58.943	2.778031536	48.86802902	10	4076	10.032	1.509	0.292	2155.966	01:09:39.680	0.516
122537.253	1225	37.253	2.778425885	48.86818139	15	4076	33.495	0.341	0.420	2189.461	01:11:17.990	0.512
122540.263	1225	40.263	2.778502654	48.86817897	15	4076	5.631	1.871	1.751	2195.092	01:11:21.000	0.513
122545.913	1225	45.913	2.778569198	48.86817132	10	4076	4.949	0.876	2.158	2200.041	01:11:26.650	0.513
122722.293	1227	22.293	2.778815896	48.86767923	25	4076	57.637	0.598	3.055	2257.678	01:13:03.030	0.515
123138.313	1231	38.313	2.780140861	48.86802175	25	4076	104.282	0.407	0.589	2361.96	01:17:19.050	0.509
123323.157	1233	23.157	2.780113309	48.8680899	25	4076	7.844	0.075	6.214	2369.804	01:19:03.894	0.500
123509.270	1235	09.270	2.779884751	48.86799165	25	4076	19.995	0.188	3.523	2389.799	01:20:50.007	0.493
123654.297	1236	54.297	2.779940293	48.86794349	15	4076	6.727	0.064	2.945	2396.526	01:22:35.034	0.484
123847.260	1238	47.260	2.779989522	48.86769889	15	4076	27.442	0.243	3.107	2423.968	01:24:27.997	0.478
123849.960	1238	49.960	2.78010938	48.8677629	10	4076	11.305	4.187	0.312	2435.273	01:24:30.697	0.480
123855.953	1238	55.953	2.780147937	48.86785494	10	4076	10.619	1.772	0.072	2445.892	01:24:36.690	0.482
124032.240	1240	32.240	2.780526895	48.86814941	25	4076	42.936	0.446	0.219	2488.828	01:26:12.977	0.481
124040.917	1240	40.917	2.780444054	48.86810606	5	4076	7.751	0.893	3.460	2496.579	01:26:21.654	0.482
124217.427	1242	17.427	2.780921635	48.86806127	15	4076	35.343	0.366	2.069	2531.922	01:27:58.164	0.480
124403.303	1244	03.303	2.780887167	48.86886697	15	4076	89.644	0.847	6.276	2621.566	01:29:44.040	0.487
124405.293	1244	05.293	2.780763876	48.86880511	10	4076	11.355	5.706	3.474	2632.921	01:29:46.030	0.489
124411.997	1244	11.997	2.780707978	48.86885721	10	4076	7.096	1.058	6.099	2640.017	01:29:52.734	0.490
124551.353	1245	51.353	2.779967755	48.86959867	25	4076	98.698	0.993	6.111	2738.715	01:31:32.090	0.499
