# Position data for device 185 on 20110425
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
000733.667	0007	33.667	2.790358518	48.86532359	25	3419	0	0	0	0	00:00:00.000	0
000949.597	0009	49.597	2.789488931	48.86338677	50	3419	224.635	1.653	3.217	224.635	00:02:15.930	1.653
001159.387	0011	59.387	2.790537149	48.86544251	25	3419	241.191	1.858	0.086	465.826	00:04:25.720	1.753
001202.707	0012	02.707	2.790575648	48.86554563	25	3419	11.811	3.558	0.063	477.637	00:04:29.040	1.775
001206.717	0012	06.717	2.790619188	48.86565493	25	3419	12.568	3.134	0.068	490.205	00:04:33.050	1.795
001420.557	0014	20.557	2.79045571	48.86621511	100	3419	63.443	0.474	6.233	553.648	00:06:46.890	1.361
001852.340	0018	52.340	2.791080675	48.86646491	25	3419	53.559	0.197	0.404	607.207	00:11:18.673	0.895
001857.730	0018	57.730	2.791196323	48.86651317	25	3419	10.030	1.861	0.389	617.237	00:11:24.063	0.902
002323.113	0023	23.113	2.791137371	48.8670147	25	3419	55.946	0.211	6.263	673.183	00:15:49.446	0.709
002546.577	0025	46.577	2.791397086	48.86642089	100	3419	68.729	0.479	3.067	741.912	00:18:12.910	0.679
003041.027	0030	41.027	2.791563479	48.87009789	100	3419	409.132	1.389	0.008	1151.044	00:23:07.360	0.830
003317.777	0033	17.777	2.791199296	48.86634924	100	3419	417.772	2.665	3.158	1568.816	00:25:44.110	1.016
003513.443	0035	13.443	2.79070085	48.86620622	25	3419	39.834	0.344	3.678	1608.65	00:27:39.776	0.969
004235.350	0042	35.350	2.789322179	48.8670538	200	3419	138.165	0.313	6.011	1746.815	00:35:01.683	0.831
004445.080	0044	45.080	2.790807668	48.86634053	50	3419	134.680	1.038	2.800	1881.495	00:37:11.413	0.843
004649.447	0046	49.447	2.790858006	48.86646303	25	3419	14.115	0.113	0.070	1895.61	00:39:15.780	0.805
004655.660	0046	55.660	2.790835125	48.86656913	25	3419	11.919	1.918	6.246	1907.529	00:39:21.993	0.808
004841.470	0048	41.470	2.791084773	48.86612902	25	3419	52.254	0.494	3.045	1959.783	00:41:07.803	0.794
005037.460	0050	37.460	2.791036889	48.8662347	25	3419	12.266	0.106	6.206	1972.049	00:43:03.793	0.763
005233.507	0052	33.507	2.790824624	48.86625773	25	3419	15.762	0.136	5.278	1987.811	00:44:59.840	0.736
005239.637	0052	39.637	2.790846163	48.86635009	15	3419	10.393	1.695	0.040	1998.204	00:45:05.970	0.738
005425.670	0054	25.670	2.790990966	48.86650385	25	3419	20.125	0.190	0.160	2018.329	00:46:52.003	0.718
005429.613	0054	29.613	2.790922285	48.86641117	15	3419	11.470	2.909	3.268	2029.799	00:46:55.946	0.721
005631.443	0056	31.443	2.790984064	48.86676479	25	3419	39.589	0.325	0.030	2069.388	00:48:57.776	0.704
005832.513	0058	32.513	2.790859154	48.86609398	25	3419	75.166	0.621	3.173	2144.554	00:50:58.846	0.701
005842.457	0058	42.457	2.79084203	48.86618586	15	3419	10.295	1.035	6.251	2154.849	00:51:08.790	0.702
010032.233	0100	32.233	2.790272819	48.86506853	25	3419	131.079	1.194	3.228	2285.928	00:52:58.566	0.719
010040.413	0100	40.413	2.790414923	48.86506971	25	3419	10.413	1.273	1.522	2296.341	00:53:06.746	0.721
010250.357	0102	50.357	2.790465828	48.86504976	100	3419	4.340	0.033	2.733	2300.681	00:55:16.690	0.694
010454.127	0104	54.127	2.790612202	48.86553822	25	3419	55.374	0.447	0.051	2356.055	00:57:20.460	0.685
010500.740	0105	00.740	2.79067503	48.86561834	25	3419	10.030	1.517	0.133	2366.085	00:57:27.073	0.686
010651.610	0106	51.610	2.790738559	48.86613572	25	3419	57.730	0.521	0.021	2423.815	00:59:17.943	0.681
010909.437	0109	09.437	2.79049293	48.86558727	50	3419	63.597	0.461	3.218	2487.412	01:01:35.770	0.673
010910.387	0109	10.387	2.790544362	48.86568413	50	3419	11.413	12.014	0.090	2498.825	01:01:36.720	0.676
010912.613	0109	12.613	2.790608011	48.86584899	50	3419	18.919	8.499	0.066	2517.744	01:01:38.946	0.681
011107.450	0111	07.450	2.79083689	48.8659722	25	3419	21.656	0.189	0.307	2539.4	01:03:33.783	0.666
011300.227	0113	00.227	2.790510309	48.86559009	25	3419	48.771	0.432	3.286	2588.171	01:05:26.560	0.659
011501.353	0115	01.353	2.789415381	48.86467046	25	3419	129.989	1.073	3.340	2718.16	01:07:27.686	0.672
011505.610	0115	05.610	2.789299621	48.86458833	25	3419	12.465	2.928	3.376	2730.625	01:07:31.943	0.674
011711.527	0117	11.527	2.791047242	48.86624751	25	3419	224.606	1.784	0.178	2955.231	01:09:37.860	0.707
011921.487	0119	21.487	2.788066613	48.86148721	25	3419	572.709	4.407	3.245	3527.94	01:11:47.820	0.819
012348.337	0123	48.337	2.790655111	48.86565312	25	3419	500.643	1.876	0.105	4028.583	01:16:14.670	0.881
012358.317	0123	58.317	2.790643688	48.86574732	15	3419	10.510	1.053	6.263	4039.093	01:16:24.650	0.881
012544.407	0125	44.407	2.790987961	48.86551747	25	3419	35.913	0.339	2.892	4075.006	01:18:10.740	0.869
012736.517	0127	36.517	2.791123215	48.8656061	15	3419	13.978	0.125	0.254	4088.984	01:20:02.850	0.851
012930.427	0129	30.427	2.790785377	48.86549941	25	3419	27.450	0.241	3.635	4116.434	01:21:56.760	0.837
012938.607	0129	38.607	2.79072269	48.86539493	15	3419	12.495	1.528	3.243	4128.929	01:22:04.940	0.838
013140.433	0131	40.433	2.791236479	48.86550935	25	3419	39.738	0.326	0.652	4168.667	01:24:06.766	0.826
013338.577	0133	38.577	2.790735552	48.86554238	25	3419	36.886	0.312	5.082	4205.553	01:26:04.910	0.814
013529.317	0135	29.317	2.790755778	48.86571171	25	3419	18.891	0.171	0.020	4224.444	01:27:55.650	0.801
013722.370	0137	22.370	2.790815929	48.86594594	25	3419	26.421	0.234	0.044	4250.865	01:29:48.703	0.789
013924.570	0139	24.570	2.790312812	48.8651289	25	3419	98.062	0.802	3.246	4348.927	01:31:50.903	0.789
014116.610	0141	16.610	2.790785703	48.86594794	25	3419	97.459	0.870	0.098	4446.386	01:33:42.943	0.791
014307.593	0143	07.593	2.790673047	48.8657391	25	3419	24.650	0.222	3.233	4471.036	01:35:33.926	0.780
014508.580	0145	08.580	2.790565109	48.865387	25	3419	39.951	0.330	3.194	4510.987	01:37:34.913	0.770
014713.607	0147	13.607	2.790277935	48.86494695	25	3419	53.273	0.426	3.252	4564.26	01:39:39.940	0.763
014923.727	0149	23.727	2.789638361	48.86432967	25	3419	83.122	0.639	3.315	4647.382	01:41:50.060	0.761
015118.350	0151	18.350	2.790781875	48.86544927	25	3419	150.084	1.309	0.172	4797.466	01:43:44.683	0.771
015309.367	0153	09.367	2.790624249	48.86606986	25	3419	69.981	0.630	6.240	4867.447	01:45:35.700	0.768
015502.333	0155	02.333	2.790295838	48.86594548	25	3419	27.755	0.246	3.564	4895.202	01:47:28.666	0.759
015653.387	0156	53.387	2.790429397	48.86577072	25	3419	21.761	0.196	3.012	4916.963	01:49:19.720	0.750
015852.267	0158	52.267	2.790697387	48.86530083	15	3419	55.827	0.470	3.045	4972.79	01:51:18.600	0.745
015902.220	0159	02.220	2.790587404	48.86523651	25	3419	10.776	1.083	3.424	4983.566	01:51:28.553	0.745
020048.343	0200	48.343	2.790451437	48.8654433	25	3419	25.064	0.236	6.172	5008.63	01:53:14.676	0.737
020055.300	0200	55.300	2.790401433	48.8655354	25	3419	10.879	1.564	6.191	5019.509	01:53:21.633	0.738
020242.363	0202	42.363	2.790664468	48.86565189	25	3419	23.222	0.217	0.367	5042.731	01:55:08.696	0.730
020249.297	0202	49.297	2.790690674	48.86574206	15	3419	10.211	1.473	0.049	5052.942	01:55:15.630	0.731
020434.367	0204	34.367	2.790670451	48.86596929	15	3419	25.316	0.241	6.268	5078.258	01:57:00.700	0.723
020438.773	0204	38.773	2.790611885	48.86587601	15	3419	11.227	2.548	3.248	5089.485	01:57:05.106	0.724
020444.777	0204	44.777	2.790532878	48.86578197	15	3419	11.954	1.991	3.284	5101.439	01:57:11.110	0.726
020632.627	0206	32.627	2.790710178	48.86585379	25	3419	15.250	0.141	0.398	5116.689	01:58:58.960	0.717
020825.383	0208	25.383	2.790400762	48.86580716	25	3419	23.256	0.206	3.988	5139.945	02:00:51.716	0.709
021020.643	0210	20.643	2.791334489	48.86575614	25	3419	68.648	0.596	1.882	5208.593	02:02:46.976	0.707
021026.743	0210	26.743	2.791358861	48.86566293	25	3419	10.519	1.724	3.097	5219.112	02:02:53.076	0.708
021211.567	0212	11.567	2.790974894	48.86574765	25	3419	29.669	0.283	5.626	5248.781	02:04:37.900	0.702
021404.280	0214	04.280	2.791712049	48.866375	25	3419	88.235	0.783	0.198	5337.016	02:06:30.613	0.703
021607.330	0216	07.330	2.790366339	48.86498207	25	3419	183.635	1.492	3.304	5520.651	02:08:33.663	0.716
021617.490	0216	17.490	2.79035116	48.86488617	15	3419	10.724	1.056	3.168	5531.375	02:08:43.823	0.716
021805.390	0218	05.390	2.790389944	48.86507773	25	3419	21.494	0.199	0.034	5552.869	02:10:31.723	0.709
021959.630	0219	59.630	2.791542418	48.86621104	25	3419	151.715	1.328	0.172	5704.584	02:12:25.963	0.718
022001.537	0220	01.537	2.791430762	48.86614962	15	3419	10.658	5.589	3.442	5715.242	02:12:27.870	0.719
022006.730	0220	06.730	2.791313759	48.86608386	15	3419	11.269	2.170	3.436	5726.511	02:12:33.063	0.720
022156.603	0221	56.603	2.790824727	48.86601496	25	3419	36.641	0.333	4.022	5763.152	02:14:22.936	0.715
022420.437	0224	20.437	2.791320163	48.86588073	100	3419	39.250	0.273	2.580	5802.402	02:16:46.770	0.707
022424.357	0224	24.357	2.790888371	48.86616534	15	3419	44.753	11.417	6.030	5847.155	02:16:50.690	0.712
022428.743	0224	28.743	2.790786608	48.86604792	15	3419	15.038	3.429	3.288	5862.193	02:16:55.076	0.714
022651.547	0226	51.547	2.78955532	48.86504145	200	3419	143.767	1.007	3.346	6005.96	02:19:17.880	0.719
022844.153	0228	44.153	2.790728064	48.8660596	25	3419	142.147	1.262	0.194	6148.107	02:21:10.486	0.726
023340.297	0233	40.297	2.789931439	48.86645701	200	3419	73.214	0.247	5.953	6221.321	02:26:06.630	0.710
023617.367	0236	17.367	2.789656198	48.86459302	100	3419	208.288	1.326	3.167	6429.609	02:28:43.700	0.721
023842.337	0238	42.337	2.791734436	48.86513772	200	3419	163.881	1.130	0.575	6593.49	02:31:08.670	0.727
024305.733	0243	05.733	2.79072667	48.86575621	25	3419	100.915	0.383	6.013	6694.405	02:35:32.066	0.717
024308.753	0243	08.753	2.790840455	48.86583574	25	3419	12.155	4.025	0.239	6706.56	02:35:35.086	0.718
