# Position data for device 131 on 20110425
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
114457.397	1144	57.397	2.779328851	48.870621	100	4040	0	0	0	0	00:00:00.000	0
114500.353	1145	00.353	2.778934694	48.87080033	25	4040	35.095	11.872	5.916	35.095	00:00:02.956	11.872
114506.487	1145	06.487	2.778787647	48.87081903	15	4040	10.972	1.789	5.340	46.067	00:00:09.090	5.068
114533.770	1145	33.770	2.778932301	48.87056116	10	4040	30.575	1.121	3.044	76.642	00:00:36.373	2.107
114541.467	1145	41.467	2.778874039	48.87055166	10	4040	4.397	0.571	3.962	81.039	00:00:44.070	1.839
114553.777	1145	53.777	2.778829741	48.87055027	10	4040	3.249	0.264	4.535	84.288	00:00:56.380	1.495
114732.980	1147	32.980	2.778706415	48.87063263	15	4040	12.866	0.130	6.027	97.154	00:02:35.583	0.624
114808.713	1148	08.713	2.778785338	48.87062072	10	4040	5.932	0.166	2.282	103.086	00:03:11.316	0.539
114856.933	1148	56.933	2.778819075	48.87062604	10	4040	2.541	0.053	0.838	105.627	00:03:59.536	0.441
115108.697	1151	08.697	2.778131107	48.87139071	50	4040	98.859	0.750	6.126	204.486	00:06:11.300	0.551
115235.140	1152	35.140	2.777874139	48.871759	25	4040	45.080	0.521	6.161	249.566	00:07:37.743	0.545
115324.100	1153	24.100	2.778396451	48.87146909	25	4040	50.038	1.022	2.835	299.604	00:08:26.703	0.591
115325.083	1153	25.083	2.778550516	48.87136065	25	4040	16.518	16.804	2.897	316.122	00:08:27.686	0.623
115326.060	1153	26.060	2.778680188	48.87126494	25	4040	14.267	14.603	2.908	330.389	00:08:28.663	0.650
115327.057	1153	27.057	2.778790103	48.8711811	25	4040	12.320	12.357	2.915	342.709	00:08:29.660	0.672
115328.080	1153	28.080	2.778878325	48.87110984	25	4040	10.227	9.997	2.928	352.936	00:08:30.683	0.691
115329.100	1153	29.100	2.778937145	48.87104902	25	4040	8.020	7.863	2.973	360.956	00:08:31.703	0.705
115330.067	1153	30.067	2.778984492	48.8709942	25	4040	7.015	7.254	2.991	367.971	00:08:32.670	0.718
115331.427	1153	31.427	2.779020735	48.87094335	25	4040	6.248	4.594	3.017	374.219	00:08:34.030	0.728
115332.067	1153	32.067	2.779044976	48.87091028	15	4040	4.084	6.381	3.014	378.303	00:08:34.670	0.735
115334.163	1153	34.163	2.779073456	48.870866	15	4040	5.349	2.552	3.029	383.652	00:08:36.766	0.742
115336.067	1153	36.067	2.779094327	48.87082642	15	4040	4.660	2.447	3.049	388.312	00:08:38.670	0.749
115339.080	1153	39.080	2.779115935	48.87078756	10	4040	4.603	1.528	3.044	392.915	00:08:41.683	0.753
115347.237	1153	47.237	2.779127016	48.87075881	10	4040	3.299	0.404	3.074	396.214	00:08:49.840	0.748
115422.397	1154	22.397	2.778994982	48.87065884	10	4040	14.737	0.419	3.369	410.951	00:09:25.000	0.727
115458.363	1154	58.363	2.779169699	48.87060939	15	4040	13.932	0.387	2.588	424.883	00:10:00.966	0.707
115502.400	1155	02.400	2.779159628	48.8705838	10	4040	2.940	0.728	3.210	427.823	00:10:05.003	0.707
