# Position data for device 110 on 20110425
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
110602.920	1106	02.920	2.778848338	48.87099299	50	3987	0	0	0	0	00:00:00.000	0
110603.860	1106	03.860	2.778726817	48.87066896	25	3987	37.122	39.491	3.207	37.122	00:00:00.940	39.491
110604.920	1106	04.920	2.778726817	48.87066896	15	3987	0.000	0.000	0.000	37.122	00:00:02.000	18.561
110612.937	1106	12.937	2.778764589	48.87076462	15	3987	10.993	1.371	0.069	48.115	00:00:10.017	4.803
110752.413	1107	52.413	2.778846843	48.87065527	15	3987	13.573	0.136	3.011	61.688	00:01:49.493	0.563
110800.870	1108	00.870	2.778803939	48.87056859	15	3987	10.140	1.199	3.228	71.828	00:01:57.950	0.609
110914.523	1109	14.523	2.779902983	48.87034728	15	3987	84.196	1.143	2.427	156.024	00:03:11.603	0.814
110916.430	1109	16.430	2.779739147	48.8704248	15	3987	14.779	7.750	5.929	170.803	00:03:13.510	0.883
110917.897	1109	17.897	2.779439723	48.87056464	15	3987	26.890	18.330	5.925	197.693	00:03:14.977	1.014
110918.820	1109	18.820	2.779323441	48.87061318	15	3987	10.086	10.927	5.886	207.779	00:03:15.900	1.061
110921.913	1109	21.913	2.779175467	48.87065858	15	3987	11.959	3.866	5.765	219.738	00:03:18.993	1.104
110951.213	1109	51.213	2.778860002	48.87056269	10	3987	25.453	0.869	3.664	245.191	00:03:48.293	1.074
110959.807	1109	59.807	2.778868648	48.87052598	10	3987	4.132	0.481	3.100	249.323	00:03:56.887	1.052
111017.043	1110	17.043	2.778849853	48.87043291	10	3987	10.442	0.606	3.177	259.765	00:04:14.123	1.022
111023.347	1110	23.347	2.778844591	48.87041802	10	3987	1.700	0.270	3.203	261.465	00:04:20.427	1.004
111057.120	1110	57.120	2.778992119	48.87058294	5	3987	21.290	0.630	0.155	282.755	00:04:54.200	0.961
111208.090	1112	08.090	2.778965678	48.8704163	10	3987	18.634	0.263	3.169	301.389	00:06:05.170	0.825
111210.930	1112	10.930	2.778985959	48.8703807	10	3987	4.229	1.489	3.042	305.618	00:06:08.010	0.830
111215.860	1112	15.860	2.779007954	48.8703414	10	3987	4.658	0.945	3.044	310.276	00:06:12.940	0.832
111244.147	1112	44.147	2.778985222	48.87024046	10	3987	11.349	0.401	3.181	321.625	00:06:41.227	0.802
