# Position data for device 113 on 20110428
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
102751.617	1027	51.617	2.777289622	48.87196647	0	5418	0	0	0	0	00:00:00.000	0
102752.627	1027	52.627	2.777289622	48.87196647	0	5418	0.000	0.000	0.000	0	00:00:01.010	0.000
102903.830	1029	03.830	2.777138041	48.87322471	15	5418	140.379	1.972	6.262	140.379	00:01:12.213	1.944
102907.317	1029	07.317	2.777286153	48.87320208	15	5418	11.138	3.194	2.281	151.517	00:01:15.700	2.002
102911.323	1029	11.323	2.777452099	48.87322876	15	5418	12.514	3.124	0.835	164.031	00:01:19.706	2.058
103024.550	1030	24.550	2.777945671	48.87380962	25	5418	74.033	1.011	0.150	238.064	00:02:32.933	1.557
103028.380	1030	28.380	2.778020287	48.87371561	15	5418	11.798	3.080	3.001	249.862	00:02:36.763	1.594
103031.433	1030	31.433	2.778127451	48.87363331	15	5418	12.059	3.950	2.914	261.921	00:02:39.816	1.639
103302.503	1033	02.503	2.77824566	48.87371734	25	5418	12.741	0.084	0.246	274.662	00:05:10.886	0.883
103406.697	1034	06.697	2.777975552	48.87380621	25	5418	22.119	0.345	5.787	296.781	00:06:15.080	0.791
103520.493	1035	20.493	2.778211198	48.87301381	25	5418	89.804	1.217	3.089	386.585	00:07:28.876	0.861
103528.470	1035	28.470	2.778169457	48.87310376	15	5418	10.461	1.311	6.201	397.046	00:07:36.853	0.869
103650.770	1036	50.770	2.77859507	48.87318944	25	5418	32.603	0.396	0.723	429.649	00:08:59.153	0.797
103655.697	1036	55.697	2.778525807	48.87327698	15	5418	10.979	2.228	6.144	440.628	00:09:04.080	0.810
103658.713	1036	58.713	2.778444825	48.87329434	15	5418	6.239	2.069	5.591	446.867	00:09:07.096	0.817
103804.073	1038	04.073	2.778080818	48.87406559	25	5418	89.827	1.374	6.199	536.694	00:10:12.456	0.876
103807.967	1038	07.967	2.778092495	48.87396565	25	5418	11.148	2.863	3.121	547.842	00:10:16.350	0.889
103910.193	1039	10.193	2.778103208	48.87389	10	5418	8.450	0.136	3.116	556.292	00:11:18.576	0.820
103920.343	1039	20.343	2.778107606	48.87379415	10	5418	10.665	1.051	3.133	566.957	00:11:28.726	0.823
104020.577	1040	20.577	2.778732117	48.87307103	25	5418	92.527	1.536	2.990	659.484	00:12:28.960	0.881
104021.507	1040	21.507	2.778643181	48.87321676	25	5418	17.468	18.783	6.175	676.952	00:12:29.890	0.903
104022.527	1040	22.527	2.77854461	48.87340211	15	5418	21.843	21.415	6.189	698.795	00:12:30.910	0.931
104024.570	1040	24.570	2.778505095	48.87355739	15	5418	17.511	8.571	6.238	716.306	00:12:32.953	0.951
104028.347	1040	28.347	2.778490522	48.87367195	10	5418	12.786	3.385	6.261	729.092	00:12:36.730	0.963
104030.337	1040	30.337	2.778496498	48.87372911	5	5418	6.372	3.202	0.019	735.464	00:12:38.720	0.969
104127.537	1041	27.537	2.777985168	48.87471538	25	5418	115.911	2.026	6.191	851.375	00:13:35.920	1.043
104239.747	1042	39.747	2.779111338	48.87426462	15	5418	96.537	1.337	2.722	947.912	00:14:48.130	1.067
104245.320	1042	45.320	2.77898436	48.87430453	10	5418	10.307	1.849	5.766	958.219	00:14:53.703	1.072
104348.503	1043	48.503	2.779187413	48.87403508	25	5418	33.456	0.530	3.008	991.675	00:15:56.886	1.036
104350.487	1043	50.487	2.77914833	48.87416156	25	5418	14.355	7.235	6.228	1006.03	00:15:58.870	1.049
104354.567	1043	54.567	2.779092683	48.87425634	15	5418	11.302	2.770	6.179	1017.332	00:16:02.950	1.056
104458.673	1044	58.673	2.778769937	48.87481246	15	5418	66.216	1.033	6.180	1083.548	00:17:07.056	1.055
104610.570	1046	10.570	2.778661899	48.87471741	10	5418	13.206	0.184	3.342	1096.754	00:18:18.953	0.998
104722.563	1047	22.563	2.778927654	48.87411081	15	5418	70.218	0.975	3.064	1166.972	00:19:30.946	0.997
104731.343	1047	31.343	2.77883052	48.87418092	15	5418	10.556	1.202	6.041	1177.528	00:19:39.726	0.998
104834.597	1048	34.597	2.779082823	48.87406367	15	5418	22.620	0.358	2.775	1200.148	00:20:42.980	0.966
104836.487	1048	36.487	2.779020029	48.87417576	15	5418	13.288	7.031	6.183	1213.436	00:20:44.870	0.975
104839.327	1048	39.327	2.778907844	48.87425826	10	5418	12.318	4.337	6.045	1225.754	00:20:47.710	0.982
104842.353	1048	42.353	2.778769485	48.87432236	10	5418	12.392	4.095	5.915	1238.146	00:20:50.736	0.990
104844.393	1048	44.393	2.77871596	48.8743649	10	5418	6.145	3.012	6.062	1244.291	00:20:52.776	0.993
112905.077	1129	05.077	2.777533908	48.87492319	15	5418	106.554	0.044	5.920	1350.845	01:01:13.460	0.368
113010.343	1130	10.343	2.776087926	48.87527918	25	5418	113.083	1.733	5.653	1463.928	01:02:18.726	0.392
113012.267	1130	12.267	2.776239181	48.87524269	15	5418	11.800	6.133	2.502	1475.728	01:02:20.650	0.395
113013.927	1130	13.927	2.776329493	48.87526817	15	5418	7.197	4.336	0.567	1482.925	01:02:22.310	0.396
113016.923	1130	16.923	2.776478969	48.8752845	15	5418	11.099	3.705	1.025	1494.024	01:02:25.306	0.399
113123.103	1131	23.103	2.77632328	48.87488219	15	5418	46.175	0.698	3.211	1540.199	01:03:31.486	0.404
113129.907	1131	29.907	2.7764469	48.8749383	15	5418	10.998	1.616	0.376	1551.197	01:03:38.290	0.406
113133.003	1131	33.003	2.776563132	48.87498698	10	5418	10.090	3.259	0.405	1561.287	01:03:41.386	0.409
113235.200	1132	35.200	2.77637552	48.87456245	10	5418	49.175	0.791	3.221	1610.462	01:04:43.583	0.415
113347.167	1133	47.167	2.776013879	48.87496237	15	5418	51.770	0.719	6.122	1662.232	01:05:55.550	0.420
113352.143	1133	52.143	2.776088293	48.87487965	15	5418	10.694	2.149	2.982	1672.926	01:06:00.526	0.422
113355.900	1133	55.900	2.776193014	48.87479614	15	5418	12.046	3.206	2.921	1684.972	01:06:04.283	0.425
113501.217	1135	01.217	2.77596306	48.87416351	25	5418	72.349	1.108	3.206	1757.321	01:07:09.600	0.436
113508.177	1135	08.177	2.776056491	48.8740936	15	5418	10.359	1.488	2.907	1767.68	01:07:16.560	0.438
113610.297	1136	10.297	2.776303273	48.87463821	15	5418	63.211	1.018	0.081	1830.891	01:08:18.680	0.447
