# Position data for device 211 on 20110428
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
104503.277	1045	03.277	2.776429193	48.87263428	50	5438	0	0	0	0	00:00:00.000	0
104504.247	1045	04.247	2.776429193	48.87263428	0	5438	0.000	0.000	0.000	0	00:00:00.970	0.000
104506.203	1045	06.203	2.776323741	48.87269879	15	5438	10.543	5.390	6.001	10.543	00:00:02.926	3.603
104923.307	1049	23.307	2.775589799	48.87354386	25	5438	108.280	0.421	6.130	118.823	00:04:20.030	0.457
105109.953	1051	09.953	2.77560117	48.87445245	25	5438	101.055	0.948	0.002	219.878	00:06:06.676	0.600
105117.667	1051	17.667	2.775687959	48.8745257	10	5438	10.334	1.340	0.209	230.212	00:06:14.390	0.615
105248.923	1052	48.923	2.776169912	48.87466722	25	5438	38.655	0.424	0.548	268.867	00:07:45.646	0.577
105325.047	1053	25.047	2.776364553	48.87484565	5	5438	24.436	0.676	0.193	293.303	00:08:21.770	0.585
105327.653	1053	27.653	2.776345941	48.87487958	10	5438	4.012	1.540	6.185	297.315	00:08:24.376	0.589
105331.707	1053	31.707	2.776325198	48.87492519	15	5438	5.295	1.306	6.202	302.61	00:08:28.430	0.595
105356.937	1053	56.937	2.776200964	48.87520681	15	5438	32.617	1.293	6.204	335.227	00:08:53.660	0.628
105400.673	1054	00.673	2.776185575	48.87525105	15	5438	5.048	1.351	6.221	340.275	00:08:57.396	0.633
105404.907	1054	04.907	2.776168345	48.87529569	15	5438	5.123	1.210	6.214	345.398	00:09:01.630	0.638
105431.743	1054	31.743	2.776137027	48.87557735	15	5438	31.410	1.170	6.263	376.808	00:09:28.466	0.663
105435.687	1054	35.687	2.776148199	48.87561542	15	5438	4.312	1.093	0.053	381.12	00:09:32.410	0.666
105439.720	1054	39.720	2.77615035	48.87565151	15	5438	4.017	0.996	0.011	385.137	00:09:36.443	0.668
105507.770	1055	07.770	2.776102501	48.87552483	10	5438	14.519	0.518	3.209	399.656	00:10:04.493	0.661
105509.770	1055	09.770	2.776090033	48.87547828	10	5438	5.257	2.628	3.190	404.913	00:10:06.493	0.668
105511.667	1055	11.667	2.776066893	48.87543185	10	5438	5.435	2.865	3.231	410.348	00:10:08.390	0.674
105513.797	1055	13.797	2.776040255	48.87538853	10	5438	5.198	2.440	3.252	415.546	00:10:10.520	0.681
105515.683	1055	15.683	2.776017225	48.87535292	10	5438	4.305	2.283	3.257	419.851	00:10:12.406	0.686
105518.720	1055	18.720	2.775989995	48.87529959	10	5438	6.258	2.061	3.233	426.109	00:10:15.443	0.692
105520.700	1055	20.700	2.775974081	48.87524953	10	5438	5.688	2.873	3.199	431.797	00:10:17.423	0.699
105522.717	1055	22.717	2.7759581	48.87519947	5	5438	5.689	2.821	3.199	437.486	00:10:19.440	0.706
105524.890	1055	24.890	2.7759435	48.87516437	5	5438	4.048	1.863	3.216	441.534	00:10:21.613	0.710
105721	1057	21	2.776148759	48.87500627	25	5438	23.136	0.199	2.913	464.67	00:12:17.723	0.630
110624.350	1106	24.350	2.775056232	48.87595848	15	5438	132.743	0.244	6.079	597.413	00:21:21.073	0.466
110628.957	1106	28.957	2.775541888	48.87603322	15	5438	36.534	7.930	0.865	633.947	00:21:25.680	0.493
110630.933	1106	30.933	2.775684946	48.87605539	25	5438	10.766	5.448	0.861	644.713	00:21:27.656	0.501
110633.967	1106	33.967	2.775957064	48.87609947	15	5438	20.528	6.766	0.839	665.241	00:21:30.690	0.515
110659.957	1106	59.957	2.77640221	48.87537926	15	5438	86.484	3.328	3.031	751.725	00:21:56.680	0.571
110734.923	1107	34.923	2.775749802	48.87445464	15	5438	113.398	3.243	3.267	865.123	00:22:31.646	0.640
110735.900	1107	35.900	2.775641566	48.87443057	15	5438	8.369	8.566	3.819	873.492	00:22:32.623	0.646
110736.893	1107	36.893	2.775563466	48.87440643	15	5438	6.320	6.365	3.666	879.812	00:22:33.616	0.650
110737.897	1107	37.897	2.775510729	48.87439174	15	5438	4.195	4.178	3.712	884.007	00:22:34.620	0.653
110739.877	1107	39.877	2.775462498	48.87437444	25	5438	4.023	2.032	3.604	888.03	00:22:36.600	0.655
110921.190	1109	21.190	2.774823661	48.87479632	25	5438	66.270	0.654	6.018	954.3	00:24:17.913	0.655
110923.153	1109	23.153	2.774922243	48.87487202	15	5438	11.092	5.651	0.229	965.392	00:24:19.876	0.661
111107.693	1111	07.693	2.774664225	48.87536435	25	5438	57.927	0.554	6.189	1023.319	00:26:04.416	0.654
111117.957	1111	17.957	2.774778315	48.87531138	10	5438	10.225	0.996	2.772	1033.544	00:26:14.680	0.656
111254.283	1112	54.283	2.774777214	48.87553618	25	5438	25.002	0.260	6.282	1058.546	00:27:51.006	0.633
111441.293	1114	41.293	2.775047367	48.87591707	25	5438	46.757	0.437	0.127	1105.303	00:29:38.016	0.622
111442.223	1114	42.223	2.77517725	48.87579636	15	5438	16.455	17.694	2.950	1121.758	00:29:38.946	0.631
111629.207	1116	29.207	2.774719025	48.87535481	15	5438	59.484	0.556	3.326	1181.242	00:31:25.930	0.626
111631.143	1116	31.143	2.774769464	48.87544364	15	5438	10.548	5.448	0.102	1191.79	00:31:27.866	0.631
111816.193	1118	16.193	2.774736133	48.87533727	25	5438	12.080	0.115	3.198	1203.87	00:33:12.916	0.604
111956.513	1119	56.513	2.773264806	48.87468716	25	5438	129.788	1.294	3.527	1333.658	00:34:53.236	0.637
112004.977	1120	04.977	2.773355939	48.8747557	15	5438	10.133	1.197	0.234	1343.791	00:35:01.700	0.639
112032.977	1120	32.977	2.773274205	48.87464953	15	5438	13.239	0.473	3.279	1357.03	00:35:29.700	0.637
