# Position data for device 190 on 20110426
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
094533.053	0945	33.053	2.778631584	48.8703744	0	4239	0	0	0	0	00:00:00.000	0
094534.077	0945	34.077	2.778631584	48.8703744	0	4239	0.000	0.000	0.000	0	00:00:01.024	0.000
094538.047	0945	38.047	2.7789872	48.87063806	25	4239	39.226	9.881	0.232	39.226	00:00:04.994	7.855
094602.443	0946	02.443	2.77916402	48.87055521	5	4239	15.897	0.652	2.784	55.123	00:00:29.390	1.876
094649.060	0946	49.060	2.779159923	48.87046303	15	4239	10.257	0.220	3.149	65.38	00:01:16.007	0.860
094652.050	0946	52.050	2.778980797	48.87049548	10	4239	13.610	4.552	5.515	78.99	00:01:18.997	1.000
094654.047	0946	54.047	2.778894009	48.87052439	10	4239	7.125	3.568	5.800	86.115	00:01:20.994	1.063
094702.060	0947	02.060	2.778870878	48.87054949	5	4239	3.266	0.408	6.123	89.381	00:01:29.007	1.004
094754.547	0947	54.547	2.778476077	48.87072921	25	4239	35.158	0.670	5.916	124.539	00:02:21.494	0.880
094800.550	0948	00.550	2.778470307	48.87063852	15	4239	10.095	1.682	3.153	134.634	00:02:27.497	0.913
094806.527	0948	06.527	2.778501503	48.87053637	15	4239	11.589	1.939	3.088	146.223	00:02:33.474	0.953
094817.537	0948	17.537	2.7785257	48.87044111	25	4239	10.742	0.976	3.097	156.965	00:02:44.484	0.954
094825.543	0948	25.543	2.778590476	48.87049254	10	4239	7.432	0.928	0.217	164.397	00:02:52.490	0.953
094828.553	0948	28.553	2.77866759	48.87052957	10	4239	6.991	2.323	0.349	171.388	00:02:55.500	0.977
094832.617	0948	32.617	2.778754918	48.87053153	10	4239	6.402	1.575	1.443	177.79	00:02:59.564	0.990
094843.587	0948	43.587	2.7788403	48.87053362	5	4239	6.260	0.571	1.432	184.05	00:03:10.534	0.966
094845.567	0948	45.567	2.778851703	48.87053868	5	4239	1.007	0.509	0.376	185.057	00:03:12.514	0.961
095021.400	0950	21.400	2.777496188	48.87143192	15	4239	140.468	1.466	6.022	325.525	00:04:48.347	1.129
095202.413	0952	02.413	2.777401874	48.87169208	15	4239	29.748	0.294	6.219	355.273	00:06:29.360	0.912
095304.610	0953	04.610	2.777775711	48.87207473	10	4239	50.609	0.814	0.171	405.882	00:07:31.557	0.899
095309.427	0953	09.427	2.777634413	48.87213636	10	4239	12.415	2.577	5.899	418.297	00:07:36.374	0.917
095416.603	0954	16.603	2.777282359	48.87246887	25	4239	45.087	0.671	6.098	463.384	00:08:43.550	0.885
095528.617	0955	28.617	2.77657624	48.87292648	10	4239	72.569	1.008	6.016	535.953	00:09:55.564	0.900
095640.653	0956	40.653	2.778281825	48.87287376	15	4239	125.086	1.736	1.744	661.039	00:11:07.600	0.990
095647.480	0956	47.480	2.778128714	48.87289243	15	4239	11.407	1.671	5.315	672.446	00:11:14.427	0.997
095752.657	0957	52.657	2.778104314	48.87336229	10	4239	52.288	0.802	6.274	724.734	00:12:19.604	0.980
095916.623	0959	16.623	2.777575011	48.87361553	15	4239	47.925	0.571	5.927	772.659	00:13:43.570	0.938
100040.417	1000	40.417	2.777702243	48.8735546	10	4239	11.524	0.138	2.786	784.183	00:15:07.364	0.864
100140.797	1001	40.797	2.777847327	48.87297973	25	4239	64.814	1.073	3.097	848.997	00:16:07.744	0.877
100258.023	1002	58.023	2.777039034	48.87357055	10	4239	88.454	1.145	6.044	937.451	00:17:24.970	0.897
100501.617	1005	01.617	2.776832384	48.87447579	25	4239	101.811	0.824	6.242	1039.262	00:19:28.564	0.889
100502.607	1005	02.607	2.776730538	48.87457849	15	4239	13.643	13.781	6.108	1052.905	00:19:29.554	0.900
100610.767	1006	10.767	2.776112607	48.87472139	15	4239	47.976	0.704	5.624	1100.881	00:20:37.714	0.889
100733.907	1007	33.907	2.775420149	48.87433735	15	4239	66.314	0.798	3.453	1167.195	00:22:00.854	0.884
100846.617	1008	46.617	2.773679896	48.87453306	15	4239	129.329	1.779	5.273	1296.524	00:23:13.564	0.930
100847.637	1008	47.637	2.773839248	48.8745039	15	4239	12.116	11.878	2.368	1308.64	00:23:14.584	0.938
100850.490	1008	50.490	2.774029796	48.87448709	15	4239	14.083	4.936	2.029	1322.723	00:23:17.437	0.947
100852.463	1008	52.463	2.774205561	48.87448468	15	4239	12.879	6.528	1.647	1335.602	00:23:19.410	0.954
100855.423	1008	55.423	2.774356545	48.87450287	15	4239	11.244	3.799	0.978	1346.846	00:23:22.370	0.960
100953.607	1009	53.607	2.774660104	48.87427133	15	4239	34.024	0.585	2.912	1380.87	00:24:20.554	0.945
101144.753	1011	44.753	2.774374139	48.87447528	15	4239	30.877	0.278	6.037	1411.747	00:26:11.700	0.898
101248.940	1012	48.940	2.774165903	48.87453292	15	4239	16.547	0.258	5.709	1428.294	00:27:15.887	0.873
101402.637	1014	02.637	2.774294428	48.87438274	25	4239	19.174	0.260	2.990	1447.468	00:28:29.584	0.847
101511.637	1015	11.637	2.77437898	48.87464129	15	4239	29.415	0.426	0.058	1476.883	00:29:38.584	0.830
101519.680	1015	19.680	2.774221604	48.87465326	15	4239	11.605	1.443	5.114	1488.488	00:29:46.627	0.833
101724.833	1017	24.833	2.774438527	48.87454397	25	4239	20.007	0.160	2.800	1508.495	00:31:51.780	0.789
101840.073	1018	40.073	2.774264187	48.87491756	15	4239	43.469	0.578	6.200	1551.964	00:33:07.020	0.781
101949.707	1019	49.707	2.77447867	48.87466379	25	4239	32.303	0.464	2.991	1584.267	00:34:16.654	0.770
102059.793	1020	59.793	2.774540142	48.87480297	25	4239	16.121	0.230	0.079	1600.388	00:35:26.740	0.753
102227.600	1022	27.600	2.775097533	48.87438955	25	4239	61.493	0.700	2.905	1661.881	00:36:54.547	0.750
102228.610	1022	28.610	2.775028661	48.87435589	25	4239	6.283	6.221	3.492	1668.164	00:36:55.557	0.753
102230.470	1022	30.470	2.774858004	48.87443282	25	4239	15.149	8.145	5.906	1683.313	00:36:57.417	0.759
102231.477	1022	31.477	2.774768658	48.87448055	25	4239	8.427	8.368	5.960	1691.74	00:36:58.424	0.763
102232.447	1022	32.447	2.774681096	48.87454083	15	4239	9.279	9.566	6.029	1701.019	00:36:59.394	0.766
102233.477	1022	33.477	2.774593545	48.87460921	15	4239	9.949	9.659	6.058	1710.968	00:37:00.424	0.771
102234.470	1022	34.470	2.774519301	48.87469412	15	4239	10.898	10.975	6.128	1721.866	00:37:01.417	0.775
102235.460	1022	35.460	2.774444607	48.8747873	15	4239	11.719	11.837	6.141	1733.585	00:37:02.407	0.780
102236.483	1022	36.483	2.774373166	48.8748627	15	4239	9.885	9.663	6.115	1743.47	00:37:03.430	0.784
102237.467	1022	37.467	2.774302834	48.87493524	15	4239	9.573	9.729	6.111	1753.043	00:37:04.414	0.788
102345.640	1023	45.640	2.774606619	48.87466129	15	4239	37.730	0.553	2.946	1790.773	00:38:12.587	0.781
102453.837	1024	53.837	2.774460321	48.87460301	25	4239	12.525	0.184	3.564	1803.298	00:39:20.784	0.764
102602.703	1026	02.703	2.774624156	48.87454776	25	4239	13.483	0.196	2.654	1816.781	00:40:29.650	0.748
102610.680	1026	10.680	2.774671352	48.87450178	25	4239	6.173	0.774	2.960	1822.954	00:40:37.627	0.748
102712.907	1027	12.907	2.774907991	48.87477422	25	4239	34.909	0.561	0.154	1857.863	00:41:39.854	0.743
102839.077	1028	39.077	2.774974929	48.87565463	25	4239	98.041	1.138	0.014	1955.904	00:43:06.024	0.756
102953.297	1029	53.297	2.774437253	48.87501258	15	4239	81.550	1.099	3.291	2037.454	00:44:20.244	0.766
102955.273	1029	55.273	2.774364969	48.87514129	25	4239	15.263	7.724	6.183	2052.717	00:44:22.220	0.771
102957.260	1029	57.260	2.77423045	48.87527611	15	4239	17.943	9.030	6.106	2070.66	00:44:24.207	0.777
103000.293	1030	00.293	2.774122961	48.87536087	15	4239	12.283	4.050	6.059	2082.943	00:44:27.240	0.781
103101.653	1031	01.653	2.774693911	48.87517759	25	4239	46.528	0.758	2.632	2129.471	00:45:28.600	0.780
103213.657	1032	13.657	2.774347654	48.87582597	25	4239	76.443	1.062	6.187	2205.914	00:46:40.604	0.788
103332.667	1033	32.667	2.775206819	48.87573831	25	4239	63.688	0.806	2.087	2269.602	00:47:59.614	0.788
103732.687	1037	32.687	2.774660514	48.87566868	25	4239	40.762	0.170	4.096	2310.364	00:51:59.634	0.741
103735.533	1037	35.533	2.774776861	48.87560657	15	4239	10.971	3.855	2.816	2321.335	00:52:02.480	0.743
103739.500	1037	39.500	2.774826914	48.87556161	15	4239	6.201	1.563	2.944	2327.536	00:52:06.447	0.744
103837.693	1038	37.693	2.774743125	48.87532207	15	4239	27.339	0.470	3.204	2354.875	00:53:04.640	0.739
103942.713	1039	42.713	2.774612562	48.87531516	15	4239	9.595	0.148	4.426	2364.47	00:54:09.660	0.728
103946.697	1039	46.697	2.77452282	48.87524533	15	4239	10.175	2.554	3.368	2374.645	00:54:13.644	0.730
104052.717	1040	52.717	2.773994021	48.8751811	15	4239	39.390	0.597	4.117	2414.035	00:55:19.664	0.727
104159.653	1041	59.653	2.77400125	48.87528317	25	4239	11.364	0.170	0.013	2425.399	00:56:26.600	0.716
104203.677	1042	03.677	2.77400125	48.87528317	15	4239	0.000	0.000	0.000	2425.399	00:56:30.624	0.715
104228.643	1042	28.643	2.773959377	48.87520603	10	4239	9.111	0.365	3.239	2434.51	00:56:55.590	0.713
104244.653	1042	44.653	2.773879435	48.87522612	5	4239	6.268	0.392	5.663	2440.778	00:57:11.600	0.711
104303.620	1043	03.620	2.77383887	48.87523721	10	4239	3.217	0.170	5.702	2443.995	00:57:30.567	0.708
104316.627	1043	16.627	2.773818132	48.8752386	5	4239	1.527	0.117	5.070	2445.522	00:57:43.574	0.706
104416.697	1044	16.697	2.773820379	48.87523129	5	4239	0.830	0.014	3.086	2446.352	00:58:43.644	0.694
104455.673	1044	55.673	2.774057251	48.87509624	25	4239	22.950	0.589	2.837	2469.302	00:59:22.620	0.693
104459.667	1044	59.667	2.773981927	48.87515201	15	4239	8.302	2.079	6.045	2477.604	00:59:26.614	0.695
104522.643	1045	22.643	2.773927079	48.87519207	15	4239	6.000	0.261	6.042	2483.604	00:59:49.590	0.692
104536.637	1045	36.637	2.773997762	48.8752193	10	4239	5.999	0.429	0.436	2489.603	01:00:03.584	0.691
104603.693	1046	03.693	2.774034874	48.87517121	10	4239	6.000	0.222	3.004	2495.603	01:00:30.640	0.687
104623.803	1046	23.803	2.774014458	48.8751739	10	4239	1.525	0.076	5.345	2497.128	01:00:50.750	0.684
104858.057	1048	58.057	2.77407391	48.87598348	25	4239	90.146	0.584	0.013	2587.274	01:03:25.004	0.680
104900.070	1049	00.070	2.774065858	48.87591214	25	4239	7.956	3.952	3.162	2595.23	01:03:27.017	0.682
104903.060	1049	03.060	2.774053798	48.87583424	25	4239	8.709	2.913	3.169	2603.939	01:03:30.007	0.683
105102.090	1051	02.090	2.773873513	48.87528913	25	4239	62.048	0.521	3.201	2665.987	01:05:29.037	0.679
105109.087	1051	09.087	2.773906634	48.87534047	15	4239	6.204	0.887	0.115	2672.191	01:05:36.034	0.679
105220.300	1052	20.300	2.774440671	48.87553778	25	4239	44.855	0.630	0.453	2717.046	01:06:47.247	0.678
105222.273	1052	22.273	2.774284752	48.87550293	25	4239	12.062	6.114	3.819	2729.108	01:06:49.220	0.681
105329.517	1053	29.517	2.774365206	48.87556783	25	4239	9.319	0.139	0.219	2738.427	01:07:56.464	0.672
105333.823	1053	33.823	2.774313037	48.87547471	15	4239	11.039	2.564	3.242	2749.466	01:08:00.770	0.674
105440.083	1054	40.083	2.774224477	48.87550443	15	4239	7.281	0.110	5.791	2756.747	01:09:07.030	0.665
105547.103	1055	47.103	2.774377958	48.87559433	15	4239	15.046	0.225	0.298	2771.793	01:10:14.050	0.658
105553.773	1055	53.773	2.774317896	48.87550963	15	4239	10.397	1.559	3.268	2782.19	01:10:20.720	0.659
105652.983	1056	52.983	2.774156781	48.87547397	25	4239	12.451	0.210	3.824	2794.641	01:11:19.930	0.653
105805.997	1058	05.997	2.77415202	48.87558486	25	4239	12.338	0.169	6.275	2806.979	01:12:32.944	0.645
105837.793	1058	37.793	2.774059383	48.87550242	10	4239	11.407	0.359	3.341	2818.386	01:13:04.740	0.643
105848.797	1058	48.797	2.774057913	48.87544555	10	4239	6.326	0.575	3.146	2824.712	01:13:15.744	0.643
105909.783	1059	09.783	2.774038867	48.87539213	10	4239	6.103	0.291	3.206	2830.815	01:13:36.730	0.641
110042.787	1100	42.787	2.774137119	48.87547605	25	4239	11.786	0.127	0.208	2842.601	01:15:09.734	0.630
110158.947	1101	58.947	2.774138106	48.87576473	25	4239	32.107	0.422	0.001	2874.708	01:16:25.894	0.627
110632.320	1106	32.320	2.774373766	48.87512028	25	4239	73.724	0.270	3.076	2948.432	01:20:59.267	0.607
110951.253	1109	51.253	2.776281312	48.87479329	25	4239	144.393	0.726	2.335	3092.825	01:24:18.200	0.611
110959.793	1109	59.793	2.776268908	48.87488304	15	4239	10.023	1.174	6.258	3102.848	01:24:26.740	0.612
113017.200	1130	17.200	2.776006031	48.87480441	25	4239	21.150	0.017	3.681	3123.998	01:44:44.147	0.497
113021.737	1130	21.737	2.775922346	48.87488311	25	4239	10.686	2.355	6.095	3134.684	01:44:48.684	0.498
113025.730	1130	25.730	2.775804187	48.87493707	15	4239	10.533	2.638	5.909	3145.217	01:44:52.677	0.500
113343.100	1133	43.100	2.77609467	48.87489161	25	4239	21.872	0.111	2.289	3167.089	01:48:10.047	0.488
113657.623	1136	57.623	2.77714835	48.87327196	15	4239	195.977	1.007	3.027	3363.066	01:51:24.570	0.503
113719.230	1137	19.230	2.777191552	48.87322285	10	4239	6.313	0.292	2.987	3369.379	01:51:46.177	0.502
113727.230	1137	27.230	2.777238239	48.87317467	10	4239	6.357	0.795	2.971	3375.736	01:51:54.177	0.503
113734.230	1137	34.230	2.777270406	48.87312086	10	4239	6.432	0.919	3.036	3382.168	01:52:01.177	0.503
113741.213	1137	41.213	2.777296735	48.87306474	10	4239	6.533	0.936	3.059	3388.701	01:52:08.160	0.504
113750.213	1137	50.213	2.777336571	48.87301694	5	4239	6.065	0.674	2.995	3394.766	01:52:17.160	0.504
113755.240	1137	55.240	2.777367748	48.87300205	5	4239	2.821	0.561	2.786	3397.587	01:52:22.187	0.504
113900.437	1139	00.437	2.777861313	48.87338477	15	4239	55.850	0.857	0.225	3453.437	01:53:27.384	0.507
114007.460	1140	07.460	2.777883364	48.87348874	25	4239	11.676	0.174	0.038	3465.113	01:54:34.407	0.504
