# Position data for device 167 on 20110423
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
113057.037	1130	57.037	2.780237265	48.86832852	50	3410	0	0	0	0	00:00:00.000	0
113057.990	1130	57.990	2.780237265	48.86832852	0	3410	0.000	0.000	0.000	0	00:00:00.953	0.000
113058.913	1130	58.913	2.780237265	48.86832852	25	3410	0.000	0.000	0.000	0	00:00:01.876	0.000
113104.163	1131	04.163	2.780332468	48.86826035	15	3410	10.302	1.962	2.905	10.302	00:00:07.126	1.446
113247.927	1132	47.927	2.780372592	48.8682887	25	3410	4.311	0.042	0.240	14.613	00:01:50.890	0.132
113435.727	1134	35.727	2.780329148	48.86836324	15	3410	8.880	0.082	6.183	23.493	00:03:38.690	0.107
113622.413	1136	22.413	2.7804579	48.86825411	15	3410	15.372	0.144	2.941	38.865	00:05:25.376	0.119
113632.183	1136	32.183	2.780361131	48.86832635	10	3410	10.715	1.097	6.056	49.58	00:05:35.146	0.148
114040.407	1140	40.407	2.780290173	48.86830224	25	3410	5.850	0.024	3.612	55.43	00:09:43.370	0.095
114223.357	1142	23.357	2.780184933	48.86832466	15	3410	8.104	0.079	5.602	63.534	00:11:26.320	0.093
114408.407	1144	08.407	2.780278186	48.86836465	25	3410	8.152	0.078	0.383	71.686	00:13:11.370	0.091
114553.403	1145	53.403	2.780348637	48.8683701	15	3410	5.197	0.049	1.150	76.883	00:14:56.366	0.086
114739.420	1147	39.420	2.780199688	48.86817722	25	3410	24.068	0.227	3.274	100.951	00:16:42.383	0.101
114746.147	1147	46.147	2.780276816	48.86828008	10	3410	12.759	1.897	0.129	113.71	00:16:49.110	0.113
114749.167	1147	49.167	2.780292019	48.86833296	5	3410	5.986	1.982	0.050	119.696	00:16:52.130	0.118
121150.860	1211	50.860	2.780388256	48.86827164	50	3724	9.809	0.007	2.877	129.505	00:40:53.823	0.053
121151.800	1211	51.800	2.780388256	48.86827164	0	3724	0.000	0.000	0.000	129.505	00:40:54.763	0.053
121152.827	1211	52.827	2.78024565	48.86834988	25	3724	13.597	13.240	5.978	143.102	00:40:55.790	0.058
