# Position data for device 30 on 20110423
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
101751.847	1017	51.847	2.778455485	48.87105245	100	3274	0	0	0	0	00:00:00.000	0
101752.763	1017	52.763	2.778455485	48.87105245	0	3274	0.000	0.000	0.000	0	00:00:00.916	0.000
101758.507	1017	58.507	2.778543321	48.87125437	15	3274	23.361	4.067	0.076	23.361	00:00:06.660	3.508
101804.777	1018	04.777	2.778569361	48.87116046	10	3274	10.617	1.693	3.093	33.978	00:00:12.930	2.628
101945.093	1019	45.093	2.778181833	48.87157365	15	3274	54.017	0.538	6.120	87.995	00:01:53.246	0.777
102102.703	1021	02.703	2.778029125	48.87167283	15	3274	15.711	0.202	6.018	103.706	00:03:10.856	0.543
102112.803	1021	12.803	2.777952119	48.87172544	5	3274	8.128	0.805	6.031	111.834	00:03:20.956	0.557
102138.840	1021	38.840	2.777841054	48.8717684	10	3274	9.436	0.362	5.856	121.27	00:03:46.993	0.534
102142.800	1021	42.800	2.777809273	48.87179778	10	3274	4.012	1.013	6.095	125.282	00:03:50.953	0.542
102147.787	1021	47.787	2.777774433	48.87182757	10	3274	4.182	0.839	6.080	129.464	00:03:55.940	0.549
102211.717	1022	11.717	2.77757475	48.8719095	10	3274	17.235	0.720	5.877	146.699	00:04:19.870	0.565
102217.760	1022	17.760	2.77752449	48.87193053	10	3274	4.362	0.722	5.884	151.061	00:04:25.913	0.568
102257.767	1022	57.767	2.778130677	48.87193003	25	3274	44.409	1.110	1.576	195.47	00:05:05.920	0.639
102259.823	1022	59.823	2.77801282	48.87186611	25	3274	11.184	5.440	3.456	206.654	00:05:07.976	0.671
102300.810	1023	00.810	2.777540491	48.87218058	10	3274	49.199	49.847	6.024	255.853	00:05:08.963	0.828
102302.797	1023	02.797	2.777416657	48.87223303	10	3274	10.786	5.428	5.888	266.639	00:05:10.950	0.857
102307.793	1023	07.793	2.777359053	48.87229079	5	3274	7.686	1.538	6.109	274.325	00:05:15.946	0.868
102333.727	1023	33.727	2.777188127	48.87238395	5	3274	16.253	0.627	5.969	290.578	00:05:41.880	0.850
102406.737	1024	06.737	2.777042096	48.87245629	5	3274	13.386	0.406	5.940	303.964	00:06:14.890	0.811
