# Position data for device 217 on 20110423
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
103158.210	1031	58.210	2.780570261	48.86812532	100	3298	0	0	0	0	00:00:00.000	0
103159.130	1031	59.130	2.780570261	48.86812532	0	3298	0.000	0.000	0.000	0	00:00:00.920	0.000
103208.120	1032	08.120	2.78057908	48.86787691	25	3298	27.635	3.074	3.135	27.635	00:00:09.910	2.789
103903.763	1039	03.763	2.779444587	48.86687947	25	3298	138.619	0.334	3.334	166.254	00:07:05.553	0.391
103905.830	1039	05.830	2.779332053	48.86693841	25	3298	10.533	5.096	5.967	176.787	00:07:07.620	0.413
104047.130	1040	47.130	2.778584335	48.86733996	15	3298	70.680	0.698	5.973	247.467	00:08:48.920	0.468
104056.923	1040	56.923	2.778463303	48.86729691	15	3298	10.078	1.029	3.592	257.545	00:08:58.713	0.478
104234.087	1042	34.087	2.778271532	48.86691974	15	3298	44.239	0.455	3.229	301.784	00:10:35.877	0.475
104423.237	1044	23.237	2.778133042	48.86664853	25	3298	31.824	0.292	3.229	333.608	00:12:25.027	0.448
104425.287	1044	25.287	2.778155071	48.86673936	15	3298	10.230	4.990	0.042	343.838	00:12:27.077	0.460
104430.273	1044	30.273	2.778115993	48.86684192	15	3298	11.760	2.359	6.218	355.598	00:12:32.063	0.473
104654.817	1046	54.817	2.778749905	48.86729615	50	3298	68.624	0.475	0.235	424.222	00:14:56.607	0.473
104938.770	1049	38.770	2.778215262	48.86664225	100	3298	82.604	0.504	3.281	506.826	00:17:40.560	0.478
104941.683	1049	41.683	2.778187036	48.86680205	100	3298	17.893	6.142	6.253	524.719	00:17:43.473	0.493
104942.663	1049	42.663	2.778170897	48.86689472	100	3298	10.374	10.586	6.253	535.093	00:17:44.453	0.503
105135.693	1051	35.693	2.77822392	48.86697707	50	3298	9.949	0.088	0.110	545.042	00:19:37.483	0.463
105344.917	1053	44.917	2.77823889	48.86669526	25	3298	31.362	0.243	3.132	576.404	00:21:46.707	0.441
105546.157	1055	46.157	2.778098603	48.86690433	15	3298	25.423	0.210	6.169	601.827	00:23:47.947	0.421
105757.103	1057	57.103	2.777929217	48.86666795	50	3298	29.072	0.222	3.264	630.899	00:25:58.893	0.405
105923.110	1059	23.110	2.778089968	48.86685119	50	3298	23.538	0.274	0.149	654.437	00:27:24.900	0.398
105924.190	1059	24.190	2.778089968	48.86685119	50	3298	0.000	0.000	0.000	654.437	00:27:25.980	0.398
110040.447	1100	40.447	2.778900015	48.86634183	100	3298	82.047	1.076	2.876	736.484	00:28:42.237	0.428
110041.387	1100	41.387	2.778900015	48.86634183	0	3298	0.000	0.000	0.000	736.484	00:28:43.177	0.427
110053.437	1100	53.437	2.778414331	48.8668871	25	3298	70.313	5.835	6.132	806.797	00:28:55.227	0.465
110059.970	1100	59.970	2.778365541	48.8669813	25	3298	11.070	1.694	6.195	817.867	00:29:01.760	0.470
110307.807	1103	07.807	2.777938596	48.86692873	25	3298	31.823	0.249	4.089	849.69	00:31:09.597	0.454
110314.553	1103	14.553	2.777911128	48.86680869	15	3298	13.501	2.001	3.181	863.191	00:31:16.343	0.460
110317.573	1103	17.573	2.777890205	48.86670659	15	3298	11.458	3.794	3.177	874.649	00:31:19.363	0.465
110343.260	1103	43.260	2.777536814	48.86686604	10	3298	31.383	1.222	5.920	906.032	00:31:45.050	0.476
110419.267	1104	19.267	2.777779606	48.8667401	10	3298	22.641	0.629	2.823	928.673	00:32:21.057	0.478
110420.197	1104	20.197	2.77777846	48.86673759	10	3298	0.292	0.314	3.220	928.965	00:32:21.987	0.478
110611.107	1106	11.107	2.777634633	48.86669126	15	3298	11.730	0.106	3.630	940.695	00:34:12.897	0.458
110759.100	1107	59.100	2.777780955	48.86645841	15	3298	28.029	0.260	3.035	968.724	00:36:00.890	0.448
110808.890	1108	08.890	2.777867915	48.86638444	15	3298	10.406	1.063	2.943	979.13	00:36:10.680	0.451
110949.157	1109	49.157	2.777709987	48.86631438	25	3298	13.950	0.139	3.509	993.08	00:37:50.947	0.437
111158.123	1111	58.123	2.777678864	48.86645065	15	3298	15.326	0.119	6.244	1008.406	00:39:59.913	0.420
111207.903	1112	07.903	2.777791207	48.86651369	10	3298	10.812	1.106	0.296	1019.218	00:40:09.693	0.423
111346.200	1113	46.200	2.777732851	48.86660607	25	3298	11.128	0.113	6.176	1030.346	00:41:47.990	0.411
