# Position data for device 75 on 20110423
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
000211.817	0002	11.817	2.804767365	48.85317321	100	3189	0	0	0	0	00:00:00.000	0
000355.120	0003	55.120	2.807304892	48.85431276	100	3189	225.047	2.179	0.340	225.047	00:01:43.303	2.179
000533.420	0005	33.420	2.805209305	48.85357022	25	3189	174.373	1.774	3.561	399.42	00:03:21.603	1.981
000713.097	0007	13.097	2.804389729	48.85321183	25	3189	72.087	0.723	3.488	471.507	00:05:01.280	1.565
000852.037	0008	52.037	2.805340534	48.85365432	25	3189	85.308	0.862	0.328	556.815	00:06:40.220	1.391
001031.100	0010	31.100	2.806927478	48.85450891	25	3189	150.198	1.516	0.287	707.013	00:08:19.283	1.416
001210.050	0012	10.050	2.80611939	48.854358	25	3189	61.553	0.622	3.847	768.566	00:09:58.233	1.285
001349.087	0013	49.087	2.807085682	48.85451084	25	3189	72.827	0.735	0.789	841.393	00:11:37.270	1.207
001528.297	0015	28.297	2.807124865	48.854605	25	3189	10.859	0.109	0.066	852.252	00:13:16.480	1.070
001708.123	0017	08.123	2.803478398	48.85338414	25	3189	299.752	3.003	3.582	1152.004	00:14:56.306	1.285
001847.133	0018	47.133	2.804757834	48.85379412	50	3189	104.264	1.053	0.459	1256.268	00:16:35.316	1.262
002026.407	0020	26.407	2.797124795	48.85150741	50	3189	614.508	6.190	3.621	1870.776	00:18:14.590	1.709
002206.130	0022	06.130	2.799720806	48.85264225	200	3189	228.317	2.290	0.346	2099.093	00:19:54.313	1.758
002345.363	0023	45.363	2.807535235	48.85454255	50	3189	610.447	6.152	0.581	2709.54	00:21:33.546	2.095
002524.623	0025	24.623	2.80702686	48.8572924	50	3189	308.094	3.104	6.253	3017.634	00:23:12.806	2.167
002704.053	0027	04.053	2.805927764	48.85482192	50	3189	286.325	2.880	3.212	3303.959	00:24:52.236	2.214
002848.427	0028	48.427	2.805111835	48.85400504	50	3189	108.764	1.042	3.299	3412.723	00:26:36.610	2.137
003027.690	0030	27.690	2.805629795	48.85438605	25	3189	56.891	0.573	0.213	3469.614	00:28:15.873	2.046
003609.250	0036	09.250	2.807993161	48.85462642	200	3189	175.251	0.513	1.003	3644.865	00:33:57.433	1.789
003738.550	0037	38.550	2.805271269	48.85472231	25	3189	199.759	2.237	4.929	3844.624	00:35:26.733	1.808
003745.513	0037	45.513	2.805139284	48.85476009	25	3189	10.546	1.515	5.775	3855.17	00:35:33.696	1.807
