# Position data for device 115 on 20110422
# hhmmss.sss	hhmm	ss.sss	longitude	latitude	accuracy	session_id	leg distance	leg mps	bearing	total distance	total time	average mps
094704.397	0947	04.397	2.778920951	48.87060274	25	2957	0	0	0	0	00:00:00.000	0
094705.437	0947	05.437	2.778920951	48.87060274	15	2957	0.000	0.000	0.000	0	00:00:01.040	0.000
094706.367	0947	06.367	2.778920951	48.87060274	15	2957	0.000	0.000	0.000	0	00:00:01.970	0.000
094853.980	0948	53.980	2.778916614	48.87048349	25	2957	13.267	0.123	3.148	13.267	00:01:49.583	0.121
095030.840	0950	30.840	2.779087461	48.87036069	25	2957	18.526	0.191	2.903	31.793	00:03:26.443	0.154
095039.667	0950	39.667	2.779097323	48.87046234	10	2957	11.328	1.283	0.017	43.121	00:03:35.270	0.200
095106.677	0951	06.677	2.779105602	48.87051835	5	2957	6.259	0.232	0.026	49.38	00:04:02.280	0.204
095142.733	0951	42.733	2.77897143	48.87057288	5	2957	11.550	0.320	5.877	60.93	00:04:38.336	0.219
095150.697	0951	50.697	2.779011811	48.87060866	5	2957	4.959	0.623	0.195	65.889	00:04:46.300	0.230
095218.717	0952	18.717	2.779283677	48.8707698	5	2957	26.793	0.956	0.287	92.682	00:05:14.320	0.295
095226.857	0952	26.857	2.779334072	48.87078792	10	2957	4.206	0.517	0.453	96.888	00:05:22.460	0.300
095254.780	0952	54.780	2.779261794	48.87080586	10	2957	5.659	0.203	5.668	102.547	00:05:50.383	0.293
095304.980	0953	04.980	2.779207035	48.87081022	5	2957	4.041	0.396	5.139	106.588	00:06:00.583	0.296
095317.717	0953	17.717	2.779187656	48.87082008	10	2957	1.794	0.141	5.951	108.382	00:06:13.320	0.290
095410.593	0954	10.593	2.779186	48.87086714	25	2957	5.235	0.099	6.277	113.617	00:07:06.196	0.267
095446.713	0954	46.713	2.779295954	48.87076982	10	2957	13.492	0.374	2.946	127.109	00:07:42.316	0.275
095522.730	0955	22.730	2.779343772	48.87082514	5	2957	7.080	0.197	0.150	134.189	00:08:18.333	0.269
095526.730	0955	26.730	2.77937528	48.87086305	10	2957	4.807	1.202	0.145	138.996	00:08:22.333	0.277
095531.717	0955	31.717	2.779364256	48.87090431	10	2957	4.659	0.934	6.236	143.655	00:08:27.320	0.283
095558.730	0955	58.730	2.779191786	48.87101576	5	2957	17.700	0.655	6.018	161.355	00:08:54.333	0.302
095603.767	0956	03.767	2.77919164	48.87105575	5	2957	4.448	0.883	6.283	165.803	00:08:59.370	0.307
095634.763	0956	34.763	2.779195242	48.87110193	5	2957	5.143	0.166	0.014	170.946	00:09:30.366	0.300
095646.737	0956	46.737	2.779126553	48.87110037	5	2957	5.035	0.420	4.584	175.981	00:09:42.340	0.302
095647.737	0956	47.737	2.779115508	48.87110537	5	2957	0.982	0.982	5.913	176.963	00:09:43.340	0.303
095648.727	0956	48.727	2.779102901	48.87111238	5	2957	1.209	1.221	5.977	178.172	00:09:44.330	0.305
095649.737	0956	49.737	2.779091826	48.87111928	5	2957	1.117	1.106	6.009	179.289	00:09:45.340	0.306
095650.717	0956	50.717	2.779081235	48.87112627	5	2957	1.098	1.120	6.023	180.387	00:09:46.320	0.308
095651.717	0956	51.717	2.779071817	48.87113368	5	2957	1.075	1.075	6.064	181.462	00:09:47.320	0.309
